object			
volume	00216x04	James Diderot & al.	{date}
entry	Gebrail al cahhal	0	
orth	Gebrail al cahhal	lat	
entry	Gecharsun	0	
orth	Gecharsun	lat	
entry	Gechyton	0	
orth	Gechyton	lat	
entry	Geison	0	
orth	Geison	lat	
entry	Gelasinos	0	
orth	Gelasinos	lat	
entry	Gelatina	0	
orth	Gelatina	lat	
entry	Gelatio	0	
orth	Gelatio	lat	
entry	Gelbum, Gelfum	0	
orth	Gelbum	lat	
orth	Gelfum	lat	
entry	Gelion	0	
orth	Gelion	lat	
entry	Gelos	0	
orth	Gelos	lat	
entry	Gelseminum	0	
orth	Gelseminum	lat	
entry	Geluta	0	
orth	Geluta	lat	
entry	Gemelli	1	
orth	Gemelli	lat	
pb	87	0046	
entry	Gemonis	0	
orth	Gemonis	lat	
entry	Gemursa	0	
orth	Gemursa	lat	
entry	Gena	0	
orth	Gena	lat	
entry	Geneias	0	
orth	Geneias	lat	
entry	Geneion	0	
orth	Geneion	lat	
entry	Gener	0	
orth	Gener	lat	
entry	Generatio	5	
orth	Generatio	lat	
pb	89	0047	
pb	91	0048	
pb	93	0049	
pb	95	0050	
pb	97	0051	
entry	Generosus	0	
orth	Generosus	lat	
entry	Genesis	0	
orth	Genesis	lat	
entry	Genethliacus	0	
orth	Genethliacus	lat	
entry	Genetta	0	
orth	Genetta	lat	
entry	Geniculatus	0	
orth	Geniculatus	lat	
entry	Geniculum, Geniculus	0	
orth	Geniculum	lat	
orth	Geniculus	lat	
entry	Genioglossi musculi	0	
orth	Genioglossi musculi	lat	
entry	Genio-hyoidæus	0	
orth	Genio-hyoidæus	lat	
entry	Genipat	0	
orth	Genipat	lat	
entry	Genista	1	
orth	Genista	lat	
pb	99	0052	
entry	Genistella	0	
orth	Genistella	lat	
entry	Genitura	0	
orth	Genitura	lat	
entry	Genius	0	
orth	Genius	lat	
entry	Genos, Genus	0	
orth	Genos	lat	
orth	Genus	lat	
entry	Gensing	0	
orth	Gensing	lat	
entry	Gentiana	1	
orth	Gentiana	lat	
pb	101	0053	
entry	Gentianella	0	
orth	Gentianella	lat	
entry	Gentiapolis	0	
orth	Gentiapolis	lat	
entry	Gentilitius	0	
orth	Gentilitius	lat	
entry	Genu	0	
orth	Genu	lat	
entry	Genugra	0	
orth	Genugra	lat	
entry	Genys	0	
orth	Genys	lat	
entry	Geodes lapis	0	
orth	Geodes lapis	lat	
entry	Geopilysia	0	
orth	Geopilysia	lat	
entry	Geræteros	0	
orth	Geræteros	lat	
entry	Gerandryon	0	
orth	Gerandryon	lat	
entry	Geranis	0	
orth	Geranis	lat	
entry	Geranium	2	
orth	Geranium	lat	
pb	103	0054	
pb	105	0055	
entry	Gerarat	0	
orth	Gerarat	lat	
entry	Gerardi herba	0	
orth	Gerardi herba	lat	
entry	Geras	0	
orth	Geras	lat	
entry	Germen	0	
orth	Germen	lat	
entry	Germinatio	0	
orth	Germinatio	lat	
entry	Gerocomia	0	
orth	Gerocomia	lat	
entry	Gerocomice	0	
orth	Gerocomice	lat	
entry	Gerontopogon	0	
orth	Gerontopogon	lat	
entry	Gersa	0	
orth	Gersa	lat	
entry	Gerula	0	
orth	Gerula	lat	
entry	Geryon	0	
orth	Geryon	lat	
entry	Gesnera	0	
orth	Gesnera	lat	
entry	Gesor	0	
orth	Gesor	lat	
entry	Gestatio	0	
orth	Gestatio	lat	
entry	Gesticulatio	0	
orth	Gesticulatio	lat	
entry	Geum	0	
orth	Geum	lat	
entry	Geuma	0	
orth	Geuma	lat	
entry	Ghahala	0	
orth	Ghahala	lat	
entry	Ghandiroba, Nhandiroba	0	
orth	Ghandiroba	lat	
orth	Nhandiroba	lat	
entry	Ghitta	0	
orth	Ghitta	lat	
entry	Gialappa, Gialapium, Jalappa	0	
orth	Gialappa	lat	
orth	Gialapium	lat	
orth	Jalappa	lat	
entry	Gibar	1	
orth	Gibar	lat	
pb	107	0056	
entry	Gibberositas, Gibbositas	0	
orth	Gibberositas	lat	
orth	Gibbositas	lat	
entry	Giffæ	0	
orth	Giffæ	lat	
entry	Gigarton	0	
orth	Gigarton	lat	
entry	Gigarus	0	
orth	Gigarus	lat	
entry	Gigeriæ	0	
orth	Gigeriæ	lat	
entry	Gilarum	0	
orth	Gilarum	lat	
entry	Gilla vitrioli	0	
orth	Gilla vitrioli	lat	
entry	Gingiber	0	
orth	Gingiber	lat	
entry	Gingibrachium	0	
orth	Gingibrachium	lat	
entry	Gingidium	0	
orth	Gingidium	lat	
entry	Gingivæ	0	
orth	Gingivæ	lat	
entry	Gingipedium	0	
orth	Gingipedium	lat	
entry	Ginglymus	0	
orth	Ginglymus	lat	
entry	Ginszeng	2	
orth	Ginszeng	lat	
pb	109	0057	
pb	111	0058	
entry	Gir	0	
orth	Gir	lat	
entry	Girgies	0	
orth	Girgies	lat	
entry	Girmer	0	
orth	Girmer	lat	
entry	Giscara	0	
orth	Giscara	lat	
entry	Gisisim	0	
orth	Gisisim	lat	
entry	Git, Gith	0	
orth	Git	lat	
orth	Gith	lat	
entry	Githago	0	
orth	Githago	lat	
entry	Giuhnaxochitl	0	
orth	Giuhnaxochitl	lat	
entry	Glabella	0	
orth	Glabella	lat	
entry	Glacies mariæ	0	
orth	Glacies mariæ	lat	
entry	Gladiolus	0	
orth	Gladiolus	lat	
entry	Gladius	0	
orth	Gladius	lat	
entry	Glama, Glame	0	
orth	Glama	lat	
orth	Glame	lat	
entry	Glandes terræ	1	
orth	Glandes terræ	lat	
pb	113	0059	
entry	Glandium	0	
orth	Glandium	lat	
entry	Glandosum corpus	0	
orth	Glandosum corpus	lat	
entry	Glandula	3	
orth	Glandula	lat	
pb	115	0060	
pb	117	0061	
pb	119	0062	
entry	Glanduloso-carneus	0	
orth	Glanduloso-carneus	lat	
entry	Glandulosum corpus	0	
orth	Glandulosum corpus	lat	
entry	Glanis	0	
orth	Glanis	lat	
entry	Glans	0	
orth	Glans	lat	
entry	Glassa	0	
orth	Glassa	lat	
entry	Glastea bilis	0	
orth	Glastea bilis	lat	
entry	Glastum	0	
orth	Glastum	lat	
entry	Glaucedo	0	
orth	Glaucedo	lat	
entry	Glaucium	0	
orth	Glaucium	lat	
entry	Glaucoma, Glaucosis	0	
orth	Glaucoma	lat	
orth	Glaucosis	lat	
entry	Glaucos	0	
orth	Glaucos	lat	
entry	Glaura	0	
orth	Glaura	lat	
entry	Glaux	1	
orth	Glaux	lat	
pb	121	0063	
entry	Glechon	0	
orth	Glechon	lat	
entry	Glechonites	0	
orth	Glechonites	lat	
entry	Glene	0	
orth	Glene	lat	
entry	Glenoides	0	
orth	Glenoides	lat	
entry	Gleucinum	0	
orth	Gleucinum	lat	
entry	Gleucos	0	
orth	Gleucos	lat	
entry	Gleuxis	0	
orth	Gleuxis	lat	
entry	Glis	0	
orth	Glis	lat	
entry	Glischrocholos	0	
orth	Glischrocholos	lat	
entry	Glischros	0	
orth	Glischros	lat	
entry	Glisomargo	0	
orth	Glisomargo	lat	
entry	Globularia	0	
orth	Globularia	lat	
entry	Gloeos	0	
orth	Gloeos	lat	
entry	Glossa	0	
orth	Glossa	lat	
entry	Glossocatocos	0	
orth	Glossocatocos	lat	
entry	Glossocomon, Glossocomion	0	
orth	Glossocomon	lat	
orth	Glossocomion	lat	
entry	Glossopetra	0	
orth	Glossopetra	lat	
entry	Glotta	1	
orth	Glotta	lat	
pb	123	0064	
entry	Glottis	0	
orth	Glottis	lat	
entry	Gluma	0	
orth	Gluma	lat	
entry	Glutæus	0	
orth	Glutæus	lat	
entry	Gluten	0	
orth	Gluten	lat	
entry	Glutia	0	
orth	Glutia	lat	
entry	Glutinatio	0	
orth	Glutinatio	lat	
entry	Glutos	0	
orth	Glutos	lat	
entry	Gluttupatens	0	
orth	Gluttupatens	lat	
entry	Glycyrrhiza	1	
orth	Glycyrrhiza	lat	
pb	125	0065	
entry	Glycys	0	
orth	Glycys	lat	
entry	Glycyside	0	
orth	Glycyside	lat	
entry	Glyxis	0	
orth	Glyxis	lat	
entry	Gnaphalium	0	
orth	Gnaphalium	lat	
entry	Gnaphalodes	0	
orth	Gnaphalodes	lat	
entry	Gnathos	0	
orth	Gnathos	lat	
entry	Gnesius	0	
orth	Gnesius	lat	
entry	Gnidia grana	0	
orth	Gnidia grana	lat	
entry	Goaconez	0	
orth	Goaconez	lat	
entry	Goan	0	
orth	Goan	lat	
entry	Gobius	1	
orth	Gobius	lat	
pb	127	0066	
entry	Gomphiasis	0	
orth	Gomphiasis	lat	
entry	Gomphioi	0	
orth	Gomphioi	lat	
entry	Gomphosis	0	
orth	Gomphosis	lat	
entry	Gonagra	0	
orth	Gonagra	lat	
entry	Gonandina	0	
orth	Gonandina	lat	
entry	Gone	0	
orth	Gone	lat	
entry	Gongrona	0	
orth	Gongrona	lat	
entry	Gongylis	0	
orth	Gongylis	lat	
entry	Gongylion	0	
orth	Gongylion	lat	
entry	Gonimos	0	
orth	Gonimos	lat	
entry	Goniosis	0	
orth	Goniosis	lat	
entry	Gonoides	0	
orth	Gonoides	lat	
entry	Gonorrhæa	12	
orth	Gonorrhæa	lat	
pb	129	0067	
pb	131	0068	
pb	133	0069	
pb	135	0070	
pb	137	0071	
pb	139	0072	
pb	141	0073	
pb	143	0074	
pb	145	0075	
pb	147	0076	
pb	149	0077	
pb	151	0078	
entry	Gonos	0	
orth	Gonos	lat	
entry	Gonyalgia	0	
orth	Gonyalgia	lat	
entry	Gor	0	
orth	Gor	lat	
entry	Goras	0	
orth	Goras	lat	
entry	Gorgonei fontes	0	
orth	Gorgonei fontes	lat	
entry	Gorgonias	0	
orth	Gorgonias	lat	
entry	Gossampinus	0	
orth	Gossampinus	lat	
entry	Gossipium	0	
orth	Gossipium	lat	
entry	Gossum	0	
orth	Gossum	lat	
entry	Gotnemsegiar	0	
orth	Gotnemsegiar	lat	
entry	Gotte	0	
orth	Gotte	lat	
entry	Goudboom	0	
orth	Goudboom	lat	
entry	Gracilis	1	
orth	Gracilis	lat	
pb	153	0079	
entry	Graculus	0	
orth	Graculus	lat	
entry	Græa	0	
orth	Græa	lat	
entry	Gramen	1	
orth	Gramen	lat	
pb	155	0080	
entry	Gramia	0	
orth	Gramia	lat	
entry	Graminulæ	0	
orth	Graminulæ	lat	
entry	Gramma	0	
orth	Gramma	lat	
entry	Gramme	0	
orth	Gramme	lat	
entry	Grana	0	
orth	Grana	lat	
entry	Grana cnidia	0	
orth	Grana cnidia	lat	
entry	Grana paradisi	0	
orth	Grana paradisi	lat	
entry	Grana tiglia	0	
orth	Grana tiglia	lat	
entry	Grana tinctorum	0	
orth	Grana tinctorum	lat	
entry	Granadilla	0	
orth	Granadilla	lat	
entry	Granagranum	0	
orth	Granagranum	lat	
entry	Granal	0	
orth	Granal	lat	
entry	Granatristum	0	
orth	Granatristum	lat	
entry	Granatum	0	
orth	Granatum	lat	
entry	Granatus	0	
orth	Granatus	lat	
entry	Granda	0	
orth	Granda	lat	
entry	Grandebalæ	0	
orth	Grandebalæ	lat	
entry	Grandinosum	0	
orth	Grandinosum	lat	
entry	Grando	0	
orth	Grando	lat	
entry	Granulatio	0	
orth	Granulatio	lat	
entry	Granum	0	
orth	Granum	lat	
entry	Graphioides	0	
orth	Graphioides	lat	
entry	Graphiscus	0	
orth	Graphiscus	lat	
entry	Grassa	0	
orth	Grassa	lat	
entry	Gratia dei	0	
orth	Gratia dei	lat	
entry	Gratiola	0	
orth	Gratiola	lat	
entry	Gravativus	0	
orth	Gravativus	lat	
entry	Gravedo	0	
orth	Gravedo	lat	
entry	Graus	0	
orth	Graus	lat	
entry	Gravus	0	
orth	Gravus	lat	
entry	Gressura	0	
orth	Gressura	lat	
entry	Grigallus	1	
orth	Grigallus	lat	
pb	157	0081	
entry	Griphomenos	0	
orth	Griphomenos	lat	
entry	Grossularia	0	
orth	Grossularia	lat	
entry	Grossus	0	
orth	Grossus	lat	
entry	Gruma	0	
orth	Gruma	lat	
entry	Grumus	0	
orth	Grumus	lat	
entry	Grus	0	
orth	Grus	lat	
entry	Grutum	0	
orth	Grutum	lat	
entry	Gryali collyrium	0	
orth	Gryali collyrium	lat	
entry	Grygallus	0	
orth	Grygallus	lat	
entry	Gryllus	0	
orth	Gryllus	lat	
entry	Grypa	0	
orth	Grypa	lat	
entry	Grypalopex	0	
orth	Grypalopex	lat	
entry	Gryphius pes	0	
orth	Gryphius pes	lat	
entry	Gryphus	0	
orth	Gryphus	lat	
entry	Gryposis	0	
orth	Gryposis	lat	
entry	Guabam	0	
orth	Guabam	lat	
entry	Guacatana	0	
orth	Guacatana	lat	
entry	Guajabo	0	
orth	Guajabo	lat	
entry	Guaiabara	0	
orth	Guaiabara	lat	
entry	Guajacana	1	
orth	Guajacana	lat	
pb	159	0082	
entry	Guaiacum	3	
orth	Guaiacum	lat	
pb	161	0083	
pb	163	0084	
pb	165	0085	
entry	Guajana-timbo	0	
orth	Guajana-timbo	lat	
entry	Guajava	0	
orth	Guajava	lat	
entry	Guaibi-pocaca-biba	0	
orth	Guaibi-pocaca-biba	lat	
entry	Guaiumbi	0	
orth	Guaiumbi	lat	
entry	Guanabanus oviedi	0	
orth	Guanabanus oviedi	lat	
entry	Guao	0	
orth	Guao	lat	
entry	Guaparaiba	1	
orth	Guaparaiba	lat	
pb	167	0086	
entry	Guapereiba	0	
orth	Guapereiba	lat	
entry	Guariquimymia	0	
orth	Guariquimymia	lat	
entry	Guarerva	0	
orth	Guarerva	lat	
entry	Guassem	0	
orth	Guassem	lat	
entry	Guavil	0	
orth	Guavil	lat	
entry	Guayava	0	
orth	Guayava	lat	
entry	Guazuma	0	
orth	Guazuma	lat	
entry	Guidonia	0	
orth	Guidonia	lat	
entry	Guirapariba	0	
orth	Guirapariba	lat	
entry	Guity-iba	0	
orth	Guity-iba	lat	
entry	Gula	0	
orth	Gula	lat	
entry	Guma	0	
orth	Guma	lat	
entry	Gumma	0	
orth	Gumma	lat	
entry	Gummi	0	
orth	Gummi	lat	
entry	Gundelia	0	
orth	Gundelia	lat	
entry	Gurgeatio	0	
orth	Gurgeatio	lat	
entry	Gurgulio	0	
orth	Gurgulio	lat	
entry	Gustus	1	
orth	Gustus	lat	
pb	169	0087	
entry	Gutta	0	
orth	Gutta	lat	
entry	Gutta gamba	1	
orth	Gutta gamba	lat	
pb	171	0088	
entry	Gutta rosacea	1	
orth	Gutta rosacea	lat	
pb	173	0089	
entry	Gutta serena	0	
orth	Gutta serena	lat	
entry	Guttalis	0	
orth	Guttalis	lat	
entry	Gutteta	1	
orth	Gutteta	lat	
pb	175	0090	
entry	Guttur	0	
orth	Guttur	lat	
entry	Gutturiformis	0	
orth	Gutturiformis	lat	
entry	Guttus	0	
orth	Guttus	lat	
entry	Guvavirap	0	
orth	Guvavirap	lat	
entry	Guytis	0	
orth	Guytis	lat	
entry	Gyion	0	
orth	Gyion	lat	
entry	Gymnasion	0	
orth	Gymnasion	lat	
entry	Gymnastica	0	
orth	Gymnastica	lat	
entry	Gymnocrithon	0	
orth	Gymnocrithon	lat	
entry	Gymnospermos	0	
orth	Gymnospermos	lat	
entry	Gynæcia	0	
orth	Gynæcia	lat	
entry	Gynæcium	0	
orth	Gynæcium	lat	
entry	Gynæcomaston	0	
orth	Gynæcomaston	lat	
entry	Gynæcomystax	0	
orth	Gynæcomystax	lat	
entry	Gynanthropos	0	
orth	Gynanthropos	lat	
entry	Gyps	0	
orth	Gyps	lat	
entry	Gypsum	0	
orth	Gypsum	lat	
entry	Gyris	0	
orth	Gyris	lat	
entry	Gyrofalco	0	
orth	Gyrofalco	lat	
pb	177	0091	
entry	H	0	
orth	H	lat	
entry	Habascum	0	
orth	Habascum	lat	
entry	Habena	0	
orth	Habena	lat	
entry	Habitudo	0	
orth	Habitudo	lat	
entry	Habitus	0	
orth	Habitus	lat	
entry	Hacub	0	
orth	Hacub	lat	
entry	Hadid	0	
orth	Hadid	lat	
entry	Hæcceitas	0	
orth	Hæcceitas	lat	
entry	Hæma	0	
orth	Hæma	lat	
entry	Hæmagogos	0	
orth	Hæmagogos	lat	
entry	Hæmalops	0	
orth	Hæmalops	lat	
entry	Hæmanthus	0	
orth	Hæmanthus	lat	
entry	Hæmatia, Hæmation	0	
orth	Hæmatia	lat	
orth	Hæmation	lat	
entry	Hæmatites	1	
orth	Hæmatites	lat	
pb	179	0092	
entry	Hæmatitinos	0	
orth	Hæmatitinos	lat	
entry	Hæmatocele	0	
orth	Hæmatocele	lat	
entry	Hæmatochysis	0	
orth	Hæmatochysis	lat	
entry	Hæmatophloeboestasis	1	
orth	Hæmatophloeboestasis	lat	
pb	181	0093	
entry	Hæmatosis	0	
orth	Hæmatosis	lat	
entry	Hæmocerchnus	0	
orth	Hæmocerchnus	lat	
entry	Hæmodenum	0	
orth	Hæmodenum	lat	
entry	Hæmodia	0	
orth	Hæmodia	lat	
entry	Hæmophobos	0	
orth	Hæmophobos	lat	
entry	Hæmoptyicus	0	
orth	Hæmoptyicus	lat	
entry	Hæmoptysis	0	
orth	Hæmoptysis	lat	
entry	Hæmorrhagia	7	
orth	Hæmorrhagia	lat	
pb	183	0094	
pb	185	0095	
pb	187	0096	
pb	189	0097	
pb	191	0098	
pb	193	0099	
pb	195	0100	
entry	Hæmorrhoidale, Hæmorrhoidalis	0	
orth	Hæmorrhoidale	lat	
orth	Hæmorrhoidalis	lat	
entry	Hæmorrhoides	4	
orth	Hæmorrhoides	lat	
pb	197	0101	
pb	199	0102	
pb	201	0103	
pb	203	0104	
entry	Hæmorrhoscopia	0	
orth	Hæmorrhoscopia	lat	
entry	Hæmorrhous	1	
orth	Hæmorrhous	lat	
pb	205	0105	
entry	Hæmostasia	0	
orth	Hæmostasia	lat	
entry	Hæmostatica	0	
orth	Hæmostatica	lat	
entry	Hærmia	0	
orth	Hærmia	lat	
entry	Hagar, Agiar	0	
orth	Hagar	lat	
orth	Agiar	lat	
entry	Hagiospermon	0	
orth	Hagiospermon	lat	
entry	Hagioxylon	0	
orth	Hagioxylon	lat	
entry	Hal	0	
orth	Hal	lat	
entry	Halation	0	
orth	Halation	lat	
entry	Halchemia	0	
orth	Halchemia	lat	
entry	Halcyon	0	
orth	Halcyon	lat	
entry	Halcyonium	0	
orth	Halcyonium	lat	
entry	Halec	0	
orth	Halec	lat	
entry	Halelæum	0	
orth	Halelæum	lat	
entry	Halieætos, Alieætus	0	
orth	Halieætos	lat	
orth	Alieætus	lat	
entry	Halica	0	
orth	Halica	lat	
entry	Halicacabum	0	
orth	Halicacabum	lat	
entry	Halicaubum peregrinum	0	
orth	Halicaubum peregrinum	lat	
entry	Halices	0	
orth	Halices	lat	
entry	Halieuticon	0	
orth	Halieuticon	lat	
entry	Halimar	0	
orth	Halimar	lat	
entry	Halimus	0	
orth	Halimus	lat	
entry	Halinitron	0	
orth	Halinitron	lat	
entry	Halme	0	
orth	Halme	lat	
entry	Halmyrax	0	
orth	Halmyrax	lat	
entry	Halmyris	0	
orth	Halmyris	lat	
entry	Halmyrodes	0	
orth	Halmyrodes	lat	
entry	Halo	1	
orth	Halo	lat	
pb	207	0106	
entry	Halosachne	0	
orth	Halosachne	lat	
entry	Halteres	0	
orth	Halteres	lat	
entry	Halyphæus	0	
orth	Halyphæus	lat	
entry	Hamalgama	0	
orth	Hamalgama	lat	
entry	Hamia	0	
orth	Hamia	lat	
entry	Hamma	0	
orth	Hamma	lat	
entry	Hammonitrum	0	
orth	Hammonitrum	lat	
entry	Hamulus	0	
orth	Hamulus	lat	
entry	Handal	0	
orth	Handal	lat	
entry	Haphe	0	
orth	Haphe	lat	
entry	Haplotomia	0	
orth	Haplotomia	lat	
entry	Hapsis	0	
orth	Hapsis	lat	
entry	Hapsus	0	
orth	Hapsus	lat	
entry	Hardesia	0	
orth	Hardesia	lat	
entry	Harenchus, Harengus, Herenga	0	
orth	Harenchus	lat	
orth	Harengus	lat	
orth	Herenga	lat	
entry	Harma, Harmation	0	
orth	Harma	lat	
orth	Harmation	lat	
entry	Harmala	0	
orth	Harmala	lat	
entry	Harmel	0	
orth	Harmel	lat	
entry	Harmonia	0	
orth	Harmonia	lat	
entry	Harmos	0	
orth	Harmos	lat	
entry	Harpax	0	
orth	Harpax	lat	
entry	Harundo	0	
orth	Harundo	lat	
entry	Hasacium	0	
orth	Hasacium	lat	
entry	Hasta regia	0	
orth	Hasta regia	lat	
entry	Hastellæ	0	
orth	Hastellæ	lat	
entry	Haustus	0	
orth	Haustus	lat	
entry	Hayri	0	
orth	Hayri	lat	
entry	Hebe	0	
orth	Hebe	lat	
entry	Hebenum	0	
orth	Hebenum	lat	
entry	Hebiscos	0	
orth	Hebiscos	lat	
entry	Hecatombe	0	
orth	Hecatombe	lat	
entry	Hecatondrachma	0	
orth	Hecatondrachma	lat	
entry	Hecteus	0	
orth	Hecteus	lat	
