object			
volume	00216x02	James Diderot & al.	{date}
orth	Apyromele	lat	
orth	Apyrenomele	lat	
entry	Apyron	0	
orth	Apyron	lat	
entry	Apyrothium	0	
orth	Apyrothium	lat	
entry	Apyroti	0	
orth	Apyroti	lat	
entry	Aqua	28	
orth	Aqua	lat	
pb	315	0160	
pb	317	0161	
pb	319	0162	
pb	321	0163	
pb	323	0164	
pb	325	0165	
pb	327	0166	
pb	329	0167	
pb	331	0168	
pb	333	0169	
pb	335	0170	
pb	337	0171	
pb	339	0172	
pb	341	0173	
pb	343	0174	
pb	345	0175	
pb	347	0176	
pb	349	0177	
pb	351	0178	
pb	353	0179	
pb	355	0180	
pb	357	0181	
pb	359	0182	
pb	361	0183	
pb	363	0184	
pb	365	0185	
pb	367	0186	
pb	369	0187	
entry	Aquæductus	0	
orth	Aquæductus	lat	
entry	Aquala	0	
orth	Aquala	lat	
entry	Aqualiculus	0	
orth	Aqualiculus	lat	
entry	Aquarius	0	
orth	Aquarius	lat	
entry	Aquaster	0	
orth	Aquaster	lat	
entry	Aquatum, Aqueum	0	
orth	Aquatum	lat	
orth	Aqueum	lat	
entry	Aqueus humor oculi	0	
orth	Aqueus humor oculi	lat	
entry	Aquiducus	0	
orth	Aquiducus	lat	
entry	Aquifolium, Agrifolium	0	
orth	Aquifolium	lat	
orth	Agrifolium	lat	
entry	Aquila	0	
orth	Aquila	lat	
entry	Aquilæ	0	
orth	Aquilæ	lat	
entry	Aquilegia	1	
orth	Aquilegia	lat	
pb	371	0188	
entry	Aquilena, Consolida regalis	0	
orth	Aquilena	lat	
orth	Consolida regalis	lat	
entry	Aquosa urina	0	
orth	Aquosa urina	lat	
entry	Aquosus hydrops	0	
orth	Aquosus hydrops	lat	
entry	Aquula	0	
orth	Aquula	lat	
entry	Ara parva	0	
orth	Ara parva	lat	
entry	Arabe	0	
orth	Arabe	lat	
entry	Arabicus lapis	0	
orth	Arabicus lapis	lat	
entry	Arabis malagma ad strumas, Phymatha	0	
orth	Arabis malagma ad strumas	lat	
orth	Phymatha	lat	
entry	Arabica antidotus hepatica	0	
orth	Arabica antidotus hepatica	lat	
entry	Arabicum gummi	0	
orth	Arabicum gummi	lat	
entry	Arabis, Draba	0	
orth	Arabis	lat	
orth	Draba	lat	
entry	Araca guam	0	
orth	Araca guam	lat	
entry	Araca miri	1	
orth	Araca miri	lat	
pb	373	0189	
entry	Arachydna, Aracoides	0	
orth	Arachydna	lat	
orth	Aracoides	lat	
entry	Arachne	0	
orth	Arachne	lat	
entry	Arachnoides	0	
orth	Arachnoides	lat	
entry	Aracon	0	
orth	Aracon	lat	
entry	Aracus	0	
orth	Aracus	lat	
entry	Aracynappil	0	
orth	Aracynappil	lat	
entry	Aræon	0	
orth	Aræon	lat	
entry	Aræosyncritos	0	
orth	Aræosyncritos	lat	
entry	Aræotica	0	
orth	Aræotica	lat	
entry	Aralda	0	
orth	Aralda	lat	
entry	Aralia	1	
orth	Aralia	lat	
pb	375	0190	
entry	Araliastrum	0	
orth	Araliastrum	lat	
entry	Aranea	0	
orth	Aranea	lat	
entry	Aranea tunica	0	
orth	Aranea tunica	lat	
entry	Araneosa urina	0	
orth	Araneosa urina	lat	
entry	Araneosus pulsus	0	
orth	Araneosus pulsus	lat	
entry	Araneus	3	
orth	Araneus	lat	
pb	377	0191	
pb	379	0192	
pb	381	0193	
entry	Arantia	0	
orth	Arantia	lat	
entry	Arara	0	
orth	Arara	lat	
entry	Araticu	0	
orth	Araticu	lat	
entry	Arbor	1	
orth	Arbor	lat	
pb	383	0194	
entry	Arboreus	0	
orth	Arboreus	lat	
entry	Arbuscula	0	
orth	Arbuscula	lat	
entry	Arbuscula coralloides	0	
orth	Arbuscula coralloides	lat	
entry	Arbutus	0	
orth	Arbutus	lat	
entry	Arca arcanorum, Mercurius philosophorum	0	
orth	Arca arcanorum	lat	
orth	Mercurius philosophorum	lat	
entry	Arcanum	1	
orth	Arcanum	lat	
pb	385	0195	
entry	Arceuthos, Juniperus	0	
orth	Arceuthos	lat	
orth	Juniperus	lat	
entry	Archæus	0	
orth	Archæus	lat	
entry	Archagathi emplastrum lene	0	
orth	Archagathi emplastrum lene	lat	
entry	Archagathus	1	
orth	Archagathus	lat	
pb	387	0196	
entry	Archaltes	0	
orth	Archaltes	lat	
entry	Archangelica	0	
orth	Archangelica	lat	
entry	Arche	1	
orth	Arche	lat	
pb	389	0197	
entry	Archegonos	0	
orth	Archegonos	lat	
entry	Archenda	0	
orth	Archenda	lat	
entry	Archeus	0	
orth	Archeus	lat	
entry	Archiater	1	
orth	Archiater	lat	
pb	391	0198	
entry	Archidoxa	0	
orth	Archidoxa	lat	
entry	Archigenes	1	
orth	Archigenes	lat	
pb	393	0199	
entry	Archimagia	0	
orth	Archimagia	lat	
entry	Archimedis trispastum	0	
orth	Archimedis trispastum	lat	
entry	Archymia	0	
orth	Archymia	lat	
entry	Archos	0	
orth	Archos	lat	
entry	Arcion	0	
orth	Arcion	lat	
entry	Arcos	0	
orth	Arcos	lat	
entry	Arctata pars	0	
orth	Arctata pars	lat	
entry	Arctatio	0	
orth	Arctatio	lat	
entry	Arction	0	
orth	Arction	lat	
entry	Arctos	1	
orth	Arctos	lat	
pb	395	0200	
entry	Arctoscordon	0	
orth	Arctoscordon	lat	
entry	Arctostaphylos	0	
orth	Arctostaphylos	lat	
entry	Arcturus	0	
orth	Arcturus	lat	
entry	Arcturus creticus belli	0	
orth	Arcturus creticus belli	lat	
entry	Arcualia ossa	0	
orth	Arcualia ossa	lat	
entry	Arcualis sutura, Sutura coronalis	0	
orth	Arcualis sutura	lat	
orth	Sutura coronalis	lat	
entry	Arcuatio	0	
orth	Arcuatio	lat	
entry	Arcuatus morbus	0	
orth	Arcuatus morbus	lat	
entry	Arculæ	0	
orth	Arculæ	lat	
entry	Ardabor	0	
orth	Ardabor	lat	
entry	Ardas, Ardalos	0	
orth	Ardas	lat	
orth	Ardalos	lat	
entry	Ardea	0	
orth	Ardea	lat	
entry	Ardea stellaris	0	
orth	Ardea stellaris	lat	
entry	Ardens febris	0	
orth	Ardens febris	lat	
entry	Ardentia	0	
orth	Ardentia	lat	
entry	Ardesia	0	
orth	Ardesia	lat	
entry	Ardor urinæ	0	
orth	Ardor urinæ	lat	
entry	Are-alu	0	
orth	Are-alu	lat	
entry	Area	0	
orth	Area	lat	
entry	Areca	0	
orth	Areca	lat	
entry	Arefactio	0	
orth	Arefactio	lat	
entry	Aremaros	0	
orth	Aremaros	lat	
entry	Arena maris	0	
orth	Arena maris	lat	
entry	Arenamen, Arenarmei	0	
orth	Arenamen	lat	
orth	Arenarmei	lat	
entry	Arenaria	0	
orth	Arenaria	lat	
entry	Arenatio	0	
orth	Arenatio	lat	
entry	Areola	0	
orth	Areola	lat	
entry	Ares	1	
orth	Ares	lat	
pb	397	0201	
entry	Aresta bovis	0	
orth	Aresta bovis	lat	
entry	Aretæus	3	
orth	Aretæus	lat	
pb	399	0202	
pb	401	0203	
pb	403	0204	
entry	Arete	0	
orth	Arete	lat	
entry	Areus	0	
orth	Areus	lat	
entry	Arfar, Arsag	0	
orth	Arfar	lat	
orth	Arsag	lat	
entry	Argæus mons	0	
orth	Argæus mons	lat	
entry	Argemon, Argema	0	
orth	Argemon	lat	
orth	Argema	lat	
entry	Argemone	0	
orth	Argemone	lat	
entry	Argemonia	0	
orth	Argemonia	lat	
entry	Argentina, Potentilla	0	
orth	Argentina	lat	
orth	Potentilla	lat	
entry	Argentum	4	
orth	Argentum	lat	
pb	405	0205	
pb	407	0206	
pb	409	0207	
pb	411	0208	
entry	Arges	0	
orth	Arges	lat	
entry	Argestes	0	
orth	Argestes	lat	
entry	Argilla	1	
orth	Argilla	lat	
pb	413	0209	
entry	Argistata	0	
orth	Argistata	lat	
entry	Argos	0	
orth	Argos	lat	
entry	Argyritis terra	0	
orth	Argyritis terra	lat	
entry	Argyrocome	0	
orth	Argyrocome	lat	
entry	Argyrodamas	0	
orth	Argyrodamas	lat	
entry	Argyrogonia	0	
orth	Argyrogonia	lat	
entry	Argyrophora	0	
orth	Argyrophora	lat	
entry	Argyropoeia	0	
orth	Argyropoeia	lat	
entry	Argyrus	0	
orth	Argyrus	lat	
entry	Argyrotrophema	0	
orth	Argyrotrophema	lat	
entry	Arheumatistos	0	
orth	Arheumatistos	lat	
entry	Aria	0	
orth	Aria	lat	
entry	Aricymon	0	
orth	Aricymon	lat	
entry	Arida medicamenta	0	
orth	Arida medicamenta	lat	
entry	Ariditas corporis	0	
orth	Ariditas corporis	lat	
entry	Aridum	0	
orth	Aridum	lat	
entry	Aridura	0	
orth	Aridura	lat	
entry	Aries	0	
orth	Aries	lat	
entry	Arigeos	0	
orth	Arigeos	lat	
entry	Arilla	0	
orth	Arilla	lat	
entry	Ariobarzanium emplastrum	0	
orth	Ariobarzanium emplastrum	lat	
entry	Aris	0	
orth	Aris	lat	
entry	Arisarum	0	
orth	Arisarum	lat	
entry	Arista	1	
orth	Arista	lat	
pb	415	0210	
entry	Aristalthæa	0	
orth	Aristalthæa	lat	
entry	Aristarchi antidotus paulina	0	
orth	Aristarchi antidotus paulina	lat	
entry	Aristeas	0	
orth	Aristeas	lat	
entry	Aristi emplastrum nigrum	0	
orth	Aristi emplastrum nigrum	lat	
entry	Aristionis machinamentum	0	
orth	Aristionis machinamentum	lat	
entry	Aristogenis malagma	0	
orth	Aristogenis malagma	lat	
entry	Aristolochia	1	
orth	Aristolochia	lat	
pb	417	0211	
entry	Ariston	1	
orth	Ariston	lat	
pb	419	0212	
entry	Ariston magnum et parvum	0	
orth	Ariston magnum et parvum	lat	
entry	Aristophaneion	0	
orth	Aristophaneion	lat	
entry	Arithmos	0	
orth	Arithmos	lat	
entry	Arlada, Arladar	0	
orth	Arlada	lat	
orth	Arladar	lat	
entry	Arles crudum	0	
orth	Arles crudum	lat	
entry	Armala, Harmala, Harmela	0	
orth	Armala	lat	
orth	Harmala	lat	
orth	Harmela	lat	
entry	Armarium unguentum	0	
orth	Armarium unguentum	lat	
entry	Armatura	0	
orth	Armatura	lat	
entry	Arme	0	
orth	Arme	lat	
entry	Armena	0	
orth	Armena	lat	
entry	Armena bolus	0	
orth	Armena bolus	lat	
entry	Armeniaca malus	1	
orth	Armeniaca malus	lat	
pb	421	0213	
entry	Armenus lapis	0	
orth	Armenus lapis	lat	
entry	Armeria	0	
orth	Armeria	lat	
entry	Armilla	0	
orth	Armilla	lat	
entry	Armoniacum, Ammoniacum	0	
orth	Armoniacum	lat	
orth	Ammoniacum	lat	
entry	Armoracia	0	
orth	Armoracia	lat	
entry	Armorum pugna	0	
orth	Armorum pugna	lat	
entry	Armutheus lapis	0	
orth	Armutheus lapis	lat	
entry	Arnabo, Zedoaria	0	
orth	Arnabo	lat	
orth	Zedoaria	lat	
entry	Arnacis	0	
orth	Arnacis	lat	
entry	Arnaldia	0	
orth	Arnaldia	lat	
entry	Arnica	0	
orth	Arnica	lat	
entry	Arnoglossum	0	
orth	Arnoglossum	lat	
entry	Aroeira	0	
orth	Aroeira	lat	
entry	Arohot	0	
orth	Arohot	lat	
entry	Aroma	0	
orth	Aroma	lat	
entry	Aromatica	1	
orth	Aromatica	lat	
pb	423	0214	
entry	Aromatitis	0	
orth	Aromatitis	lat	
entry	Aromatopola	0	
orth	Aromatopola	lat	
entry	Aron	0	
orth	Aron	lat	
entry	Aronia	0	
orth	Aronia	lat	
entry	Aroph	0	
orth	Aroph	lat	
entry	Arquata	0	
orth	Arquata	lat	
entry	Arquatus morbus, Icterus	0	
orth	Arquatus morbus	lat	
orth	Icterus	lat	
entry	Arquebusade	0	
orth	Arquebusade	lat	
entry	Arraphon	0	
orth	Arraphon	lat	
entry	Arrhen, Arsen	0	
orth	Arrhen	lat	
orth	Arsen	lat	
entry	Arrhoea	0	
orth	Arrhoea	lat	
entry	Arrhostia	0	
orth	Arrhostia	lat	
entry	Arrhythmus	0	
orth	Arrhythmus	lat	
entry	Arsacum	0	
orth	Arsacum	lat	
entry	Arsaltos	0	
orth	Arsaltos	lat	
entry	Arsanek	0	
orth	Arsanek	lat	
entry	Arsatum, Acrai	0	
orth	Arsatum	lat	
orth	Acrai	lat	
entry	Arsenicum	2	
orth	Arsenicum	lat	
pb	425	0215	
pb	427	0216	
entry	Arsiora	0	
orth	Arsiora	lat	
entry	Artaba	0	
orth	Artaba	lat	
entry	Artaneck, Artanech	0	
orth	Artaneck	lat	
orth	Artanech	lat	
entry	Artemisia	2	
orth	Artemisia	lat	
pb	429	0217	
pb	431	0218	
entry	Artemision	0	
orth	Artemision	lat	
entry	Artemius dianio	0	
orth	Artemius dianio	lat	
entry	Artenna	0	
orth	Artenna	lat	
entry	Arteria	16	
orth	Arteria	lat	
pb	433	0219	
pb	435	0220	
pb	437	0221	
pb	439	0222	
pb	441	0223	
pb	443	0224	
pb	445	0225	
pb	447	0226	
pb	449	0227	
pb	451	0228	
pb	453	0229	
pb	455	0230	
pb	457	0231	
pb	459	0232	
pb	461	0233	
pb	463	0234	
entry	Arteriaca	0	
orth	Arteriaca	lat	
entry	Arteriotomia	3	
orth	Arteriotomia	lat	
pb	465	0235	
pb	467	0236	
pb	469	0237	
entry	Artetiscius, Artetiscos	0	
orth	Artetiscius	lat	
orth	Artetiscos	lat	
entry	Arthetica, Arthretica	0	
orth	Arthetica	lat	
orth	Arthretica	lat	
entry	Arthoicum	1	
orth	Arthoicum	lat	
pb	471	0238	
entry	Arthrembolus	0	
orth	Arthrembolus	lat	
entry	Arthritica	0	
orth	Arthritica	lat	
entry	Arthritis	39	
orth	Arthritis	lat	
pb	473	0239	
pb	475	0240	
pb	477	0241	
pb	479	0242	
pb	481	0243	
pb	483	0244	
pb	485		
pb	491		
pb	493		
pb	491		
pb	497		
pb	495		
pb	497		
pb	499		
pb	501	0253	
pb	503	0254	
pb	505	0255	
pb	507	0256	
pb	509	0257	
pb	511	0258	
pb	513	0259	
pb	515	0260	
pb	517	0261	
pb	519	0262	
pb	521	0263	
pb	523	0264	
pb	525	0265	
pb	527	0266	
pb	529	0267	
pb	531	0268	
pb	533	0269	
pb	535	0270	
pb	537	0271	
pb	539	0272	
pb	541	0273	
pb	543	0274	
pb	545	0275	
pb	547	0276	
pb	549	0277	
entry	Arthrodia	0	
orth	Arthrodia	lat	
entry	Arthron	0	
orth	Arthron	lat	
entry	Arthrosis	1	
orth	Arthrosis	lat	
pb	551	0278	
entry	Articoca, Articocalus	0	
orth	Articoca	lat	
orth	Articocalus	lat	
entry	Articularis morbus	0	
orth	Articularis morbus	lat	
entry	Articulatio	1	
orth	Articulatio	lat	
pb	553	0279	
entry	Articuli plantarum	0	
orth	Articuli plantarum	lat	
entry	Articulus	1	
orth	Articulus	lat	
pb	555	0280	
entry	Artifex	0	
orth	Artifex	lat	
entry	Artificiale	0	
orth	Artificiale	lat	
entry	Artios	0	
orth	Artios	lat	
entry	Artiphyes	0	
orth	Artiphyes	lat	
entry	Artiscus	0	
orth	Artiscus	lat	
entry	Artistoma	0	
orth	Artistoma	lat	
entry	Artiypochros color	0	
orth	Artiypochros color	lat	
entry	Artizoa	0	
orth	Artizoa	lat	
entry	Artocreas	0	
orth	Artocreas	lat	
entry	Artomeli	0	
orth	Artomeli	lat	
entry	Artopta	0	
orth	Artopta	lat	
entry	Artopticius panis	0	
orth	Artopticius panis	lat	
entry	Artos	1	
orth	Artos	lat	
pb	557	0281	
entry	Artus	0	
orth	Artus	lat	
entry	Arubus	0	
orth	Arubus	lat	
entry	Arvina	0	
orth	Arvina	lat	
entry	Arum	2	
orth	Arum	lat	
pb	559	0282	
pb	561	0283	
entry	Arundo	1	
orth	Arundo	lat	
pb	563	0284	
entry	Aryster	0	
orth	Aryster	lat	
entry	Arytænoides	0	
orth	Arytænoides	lat	
entry	Arythmus, Arrhytmus	0	
orth	Arythmus	lat	
orth	Arrhytmus	lat	
entry	As, Assarium	0	
orth	As	lat	
orth	Assarium	lat	
entry	Asa dulcis	0	
orth	Asa dulcis	lat	
entry	Asa foetida	0	
orth	Asa foetida	lat	
entry	Asabon	0	
orth	Asabon	lat	
entry	Asæstus	0	
orth	Asæstus	lat	
entry	Asagen	0	
orth	Asagen	lat	
entry	Asagi	0	
orth	Asagi	lat	
entry	Asamar, Asagar, Asingar	0	
orth	Asamar	lat	
orth	Asagar	lat	
orth	Asingar	lat	
entry	Asamaz	0	
orth	Asamaz	lat	
entry	Asapeos	0	
orth	Asapeos	lat	
entry	Asapes	0	
orth	Asapes	lat	
entry	Asaphatum	0	
orth	Asaphatum	lat	
entry	Asapheis	1	
orth	Asapheis	lat	
pb	565	0285	
entry	Asarabacca	0	
orth	Asarabacca	lat	
entry	Asarcon	0	
orth	Asarcon	lat	
entry	Asarina	0	
orth	Asarina	lat	
entry	Asarites	0	
orth	Asarites	lat	
entry	Asarum	1	
orth	Asarum	lat	
pb	567	0286	
entry	Asbestus	0	
orth	Asbestus	lat	
entry	Asbo	0	
orth	Asbo	lat	
entry	Ascalabotes	0	
orth	Ascalabotes	lat	
entry	Ascalonia, Ascalonitis	0	
orth	Ascalonia	lat	
orth	Ascalonitis	lat	
entry	Ascardamyctes	0	
orth	Ascardamyctes	lat	
entry	Ascarides	1	
orth	Ascarides	lat	
pb	569	0287	
entry	Asceles	0	
orth	Asceles	lat	
entry	Ascendentia	0	
orth	Ascendentia	lat	
entry	Ascensus morbi	0	
orth	Ascensus morbi	lat	
entry	Ascesis	0	
orth	Ascesis	lat	
entry	Ascetes	0	
orth	Ascetes	lat	
entry	Aschemon	0	
orth	Aschemon	lat	
entry	Aschia	0	
orth	Aschia	lat	
entry	Ascia	0	
orth	Ascia	lat	
entry	Ascites	0	
orth	Ascites	lat	
entry	Asciticus	0	
orth	Asciticus	lat	
entry	Asclepiadæ	2	
orth	Asclepiadæ	lat	
pb	571	0288	
pb	573	0289	
entry	Asclepiades	2	
orth	Asclepiades	lat	
pb	575	0290	
pb	577	0291	
entry	Asclepias	0	
orth	Asclepias	lat	
entry	Asclepios	0	
orth	Asclepios	lat	
entry	Asclites	0	
orth	Asclites	lat	
entry	Ascoma	0	
orth	Ascoma	lat	
entry	Ascos	1	
orth	Ascos	lat	
pb	579	0292	
entry	Ascyrum	0	
orth	Ascyrum	lat	
entry	Asdenigi, Azedegini	0	
orth	Asdenigi	lat	
orth	Azedegini	lat	
entry	Ase, Asse	0	
orth	Ase	lat	
orth	Asse	lat	
entry	Aseb	0	
orth	Aseb	lat	
entry	Ased	0	
orth	Ased	lat	
entry	Asedenigi	0	
orth	Asedenigi	lat	
entry	Asef, Albasef	0	
orth	Asef	lat	
orth	Albasef	lat	
entry	Asegen	0	
orth	Asegen	lat	
entry	Aselli	0	
orth	Aselli	lat	
entry	Asellus	0	
orth	Asellus	lat	
entry	Asemos	1	
orth	Asemos	lat	
pb	581	0293	
entry	Asenec	0	
orth	Asenec	lat	
entry	Aseph	0	
orth	Aseph	lat	
entry	Asepta	0	
orth	Asepta	lat	
entry	Aseron	0	
orth	Aseron	lat	
entry	Asigi	0	
orth	Asigi	lat	
entry	Asilus	0	
orth	Asilus	lat	
entry	Asineos, Asines	0	
orth	Asineos	lat	
orth	Asines	lat	
entry	Asingar, Asugar, Asmiar, Asigi	1	
orth	Asingar	lat	
orth	Asugar	lat	
orth	Asmiar	lat	
orth	Asigi	lat	
pb	583	0294	
entry	Asjogam	0	
orth	Asjogam	lat	
entry	Asiracus	0	
orth	Asiracus	lat	
entry	Asitoi	0	
orth	Asitoi	lat	
entry	Asitia	0	
orth	Asitia	lat	
entry	Asius lapis	0	
orth	Asius lapis	lat	
entry	Asmaga	0	
orth	Asmaga	lat	
entry	Asmum	0	
orth	Asmum	lat	
entry	Asodes	0	
orth	Asodes	lat	
entry	Asoper	0	
orth	Asoper	lat	
entry	Aspalathus	0	
orth	Aspalathus	lat	
entry	Aspaltum	0	
orth	Aspaltum	lat	
entry	Asparagus	1	
orth	Asparagus	lat	
pb	585	0295	
entry	Aspasia	0	
orth	Aspasia	lat	
entry	Asper	0	
orth	Asper	lat	
entry	Aspera arteria	0	
orth	Aspera arteria	lat	
entry	Asperata	0	
orth	Asperata	lat	
entry	Asperella	0	
orth	Asperella	lat	
entry	Aspergula asperugo	0	
orth	Aspergula asperugo	lat	
entry	Asperifolius	0	
orth	Asperifolius	lat	
entry	Aspersio	0	
orth	Aspersio	lat	
entry	Asperula	1	
orth	Asperula	lat	
pb	587	0296	
entry	Asperum	0	
orth	Asperum	lat	
entry	Asphalatus	0	
orth	Asphalatus	lat	
entry	Asphaleia	0	
orth	Asphaleia	lat	
entry	Asphaltitis	0	
orth	Asphaltitis	lat	
entry	Asphaltos	0	
orth	Asphaltos	lat	
entry	Aspharagus	0	
orth	Aspharagus	lat	
entry	Asphendamnos	0	
orth	Asphendamnos	lat	
entry	Asphodelus	1	
orth	Asphodelus	lat	
pb	589	0297	
entry	Asphyxia	0	
orth	Asphyxia	lat	
entry	Aspic	0	
orth	Aspic	lat	
entry	Aspidion	0	
orth	Aspidion	lat	
entry	Aspidiscos	0	
orth	Aspidiscos	lat	
entry	Aspis	1	
orth	Aspis	lat	
pb	591	0298	
entry	Asplenium	0	
orth	Asplenium	lat	
entry	Aspredo	0	
orth	Aspredo	lat	
entry	Asprella	0	
orth	Asprella	lat	
entry	Aspris	0	
orth	Aspris	lat	
entry	Assa foetida	0	
orth	Assa foetida	lat	
entry	Assala	0	
orth	Assala	lat	
entry	Assaliæ	0	
orth	Assaliæ	lat	
entry	Assanegi, Asanirgi, Asaragi	0	
orth	Assanegi	lat	
orth	Asanirgi	lat	
orth	Asaragi	lat	
entry	Assanus	0	
orth	Assanus	lat	
entry	Assatio	0	
orth	Assatio	lat	
entry	Assatura	0	
orth	Assatura	lat	
entry	Asserac	0	
orth	Asserac	lat	
entry	Asservatio, Conservatio	0	
orth	Asservatio	lat	
orth	Conservatio	lat	
entry	Assidens signum	0	
orth	Assidens signum	lat	
entry	Assiduus	1	
orth	Assiduus	lat	
pb	593	0299	
entry	Assi milatio	0	
orth	Assi milatio	lat	
entry	Assis	0	
orth	Assis	lat	
entry	Assistentes, Astites glandulosi	0	
orth	Assistentes	lat	
orth	Astites glandulosi	lat	
entry	Assitra	0	
orth	Assitra	lat	
entry	Assius lapis	0	
orth	Assius lapis	lat	
entry	Assos	0	
orth	Assos	lat	
entry	Assuetudo	0	
orth	Assuetudo	lat	
entry	Assumtio	0	
orth	Assumtio	lat	
entry	Astacus	0	
orth	Astacus	lat	
entry	Astaphis	0	
orth	Astaphis	lat	
entry	Astarzof	1	
orth	Astarzof	lat	
pb	595	0300	
entry	Astchachilos	0	
orth	Astchachilos	lat	
entry	Asteion	0	
orth	Asteion	lat	
entry	Aster atticus	0	
orth	Aster atticus	lat	
entry	Asteres thalattii	0	
orth	Asteres thalattii	lat	
entry	Asterges	0	
orth	Asterges	lat	
entry	Asteria gemma	0	
orth	Asteria gemma	lat	
entry	Asterias	0	
orth	Asterias	lat	
entry	Asterion	0	
orth	Asterion	lat	
entry	Asteriscus	1	
orth	Asteriscus	lat	
pb	597	0301	
entry	Asterites	0	
orth	Asterites	lat	
entry	Asteroides	0	
orth	Asteroides	lat	
entry	Asthenes	0	
orth	Asthenes	lat	
entry	Asthma	0	
orth	Asthma	lat	
entry	Astites	0	
orth	Astites	lat	
entry	Astomos	0	
orth	Astomos	lat	
entry	Astrabes	0	
orth	Astrabes	lat	
entry	Astragaloides	0	
orth	Astragaloides	lat	
entry	Astragalus	0	
orth	Astragalus	lat	
entry	Astragalus	1	
orth	Astragalus	lat	
pb	599	0302	
entry	Astrantia	0	
orth	Astrantia	lat	
entry	Astrape	0	
orth	Astrape	lat	
entry	Astricta	0	
orth	Astricta	lat	
entry	Astrictoria	0	
orth	Astrictoria	lat	
entry	Astringentia	2	
orth	Astringentia	lat	
pb	601	0303	
pb	603	0304	
entry	Astrion	0	
orth	Astrion	lat	
entry	Astrobles	0	
orth	Astrobles	lat	
entry	Astrobolismos	0	
orth	Astrobolismos	lat	
entry	Astrocynologia	0	
orth	Astrocynologia	lat	
entry	Astroites	0	
orth	Astroites	lat	
entry	Astrologia	0	
orth	Astrologia	lat	
entry	Astronomia	8	
orth	Astronomia	lat	
pb	605	0305	
pb	607	0306	
pb	609	0307	
pb	611	0308	
pb	613	0309	
pb	615	0310	
pb	617	0311	
pb	619	0312	
entry	Astrum	0	
orth	Astrum	lat	
entry	Astur	0	
orth	Astur	lat	
entry	Asub	0	
orth	Asub	lat	
entry	Asulci	0	
orth	Asulci	lat	
entry	Asuoli	0	
orth	Asuoli	lat	
entry	Asymphoros	0	
orth	Asymphoros	lat	
entry	Asymphyton	0	
orth	Asymphyton	lat	
entry	Asymptoton	0	
orth	Asymptoton	lat	
entry	Asynethes	0	
orth	Asynethes	lat	
entry	Atac	0	
orth	Atac	lat	
entry	Atactos	0	
orth	Atactos	lat	
entry	Ata maram	0	
orth	Ata maram	lat	
entry	Atanor	0	
orth	Atanor	lat	
entry	Ataractopoesia	0	
orth	Ataractopoesia	lat	
entry	Ataxia	0	
orth	Ataxia	lat	
entry	Ataxmir	1	
orth	Ataxmir	lat	
pb	621	0313	
entry	Atebras	0	
orth	Atebras	lat	
entry	Atechnia	0	
orth	Atechnia	lat	
entry	Atenes	0	
orth	Atenes	lat	
entry	Ater-succus, Atra-bilis	0	
orth	Ater-succus	lat	
orth	Atra-bilis	lat	
entry	Ateramna	0	
orth	Ateramna	lat	
entry	Athanasia	0	
orth	Athanasia	lat	
entry	Athanasia	0	
orth	Athanasia	lat	
entry	Athanatos	0	
orth	Athanatos	lat	
entry	Athanor	0	
orth	Athanor	lat	
entry	Athara	0	
orth	Athara	lat	
entry	Athares	0	
orth	Athares	lat	
entry	Athelxis	0	
orth	Athelxis	lat	
entry	Athena	1	
orth	Athena	lat	
pb	623	0314	
entry	Athenæus	0	
orth	Athenæus	lat	
entry	Athenatorium	0	
orth	Athenatorium	lat	
entry	Athenionis catapotium	0	
orth	Athenionis catapotium	lat	
entry	Athenippon	0	
orth	Athenippon	lat	
entry	Athenippon panchreston	0	
orth	Athenippon panchreston	lat	
entry	Ather	0	
orth	Ather	lat	
entry	Athera	0	
orth	Athera	lat	
entry	Atherina	0	
orth	Atherina	lat	
entry	Atheroma	0	
orth	Atheroma	lat	
entry	Athleticus	1	
orth	Athleticus	lat	
pb	625	0315	
entry	Athliptos	0	
orth	Athliptos	lat	
entry	Athonor	0	
orth	Athonor	lat	
entry	Athorectos	0	
orth	Athorectos	lat	
entry	Athroesma	0	
orth	Athroesma	lat	
entry	Athroos	0	
orth	Athroos	lat	
entry	Athymia	0	
orth	Athymia	lat	
entry	Atincar, Atinkar	0	
orth	Atincar	lat	
orth	Atinkar	lat	
entry	Atitara	0	
orth	Atitara	lat	
entry	Atlas	1	
orth	Atlas	lat	
pb	627	0316	
entry	Atle	0	
orth	Atle	lat	
entry	Atmosphera	0	
orth	Atmosphera	lat	
entry	Atmos	0	
orth	Atmos	lat	
entry	Atocia	0	
orth	Atocia	lat	
entry	Atocium	0	
orth	Atocium	lat	
entry	Atolli	0	
orth	Atolli	lat	
entry	Atolmia	0	
orth	Atolmia	lat	
entry	Atomus	0	
orth	Atomus	lat	
entry	Atonia	0	
orth	Atonia	lat	
entry	Atopos	0	
orth	Atopos	lat	
entry	Atra bilis	0	
orth	Atra bilis	lat	
entry	Atrachelus	0	
orth	Atrachelus	lat	
entry	Atractos	0	
orth	Atractos	lat	
entry	Atractylis	1	
orth	Atractylis	lat	
pb	629	0317	
entry	Atragene	0	
orth	Atragene	lat	
entry	Atramentum sutorium	0	
orth	Atramentum sutorium	lat	
entry	Atraphraxis, Atraphaxis	0	
orth	Atraphraxis	lat	
orth	Atraphaxis	lat	
entry	Atreceos	0	
