pb	[s. pag.]	0001	4789851
entry	[Page de titre]	0	
orth	[Page de titre]	lat	
pb	[s. pag.]	0002	4789852
entry	Nabit	0	
orth	Nabit	lat	
entry	Nacta	0	
orth	Nacta	lat	
entry	Naducem	0	
orth	Naducem	lat	
entry	Naevus	0	
orth	Naevus	lat	
entry	Nafda, and Nasda	0	
orth	Nafda		
orth	and Nasda		
entry	Nagam	0	
orth	Nagam	lat	
entry	Nagemlus	0	
orth	Nagemlus	lat	
entry	Nakir	0	
orth	Nakir	lat	
entry	Nalugn	0	
orth	Nalugn	lat	
entry	Nana, or Nanas	0	
orth	Nana		
orth	or Nanas		
entry	Nandi-ervatam	0	
orth	Nandi-ervatam	lat	
entry	Napeca	0	
orth	Napeca	lat	
entry	Napellus	0	
orth	Napellus	lat	
entry	Napha	0	
orth	Napha	lat	
entry	Naphtha	1	
orth	Naphtha	lat	
pb	[s. pag.]	0003	4789853
entry	Napo-brassica	0	
orth	Napo-brassica	lat	
entry	Napta	0	
orth	Napta	lat	
entry	Napus	0	
orth	Napus	lat	
entry	Napy	0	
orth	Napy	lat	
entry	Nar	0	
orth	Nar	lat	
entry	Narcaphthon, or Nascapthon	0	
orth	Narcaphthon		
orth	or Nascapthon		
entry	Narce	0	
orth	Narce	lat	
entry	Narcisso-colchicum	0	
orth	Narcisso-colchicum	lat	
entry	Narcisso-leucoium	0	
orth	Narcisso-leucoium	lat	
entry	Narcissus	0	
orth	Narcissus	lat	
entry	Narcosis	0	
orth	Narcosis	lat	
entry	Narcotica	2	
orth	Narcotica	lat	
pb	[s. pag.]	0004	4789854
pb	[s. pag.]	0005	4789855
entry	Nardinum	0	
orth	Nardinum	lat	
entry	Nardus	1	
orth	Nardus	lat	
pb	[s. pag.]	0006	4789856
entry	Nardostachys	0	
orth	Nardostachys	lat	
entry	Naregam	0	
orth	Naregam	lat	
entry	Nares	6	
orth	Nares	lat	
pb	[s. pag.]	0007	4789857
pb	[s. pag.]	0008	4789858
pb	[s. pag.]	0009	4789859
pb	[s. pag.]	0010	4789860
pb	[s. pag.]	0011	4789861
pb	[s. pag.]	0012	4789862
entry	Narifusoria	0	
orth	Narifusoria	lat	
entry	Narthex	0	
orth	Narthex	lat	
entry	Narwal	0	
orth	Narwal	lat	
entry	Nasa	0	
orth	Nasa	lat	
entry	Nasale	0	
orth	Nasale	lat	
entry	Nascale	0	
orth	Nascale	lat	
entry	Nascaphthon	0	
orth	Nascaphthon	lat	
entry	Nasitas	0	
orth	Nasitas	lat	
entry	Nasturtium	1	
orth	Nasturtium	lat	
pb	[s. pag.]	0013	4789863
entry	Nasus	2	
orth	Nasus	lat	
pb	[s. pag.]	0014	4789864
pb	[s. pag.]	0015	4789865
entry	Nata, Natta, Nasa, Nasda, or Napta	0	
orth	Nata		
orth	Natta		
orth	Nasa		
orth	Nasda		
orth	or Napta		
entry	Nataron	0	
orth	Nataron	lat	
entry	Natatio	0	
orth	Natatio	lat	
entry	Nates	0	
orth	Nates	lat	
entry	Natrix	0	
orth	Natrix	lat	
entry	Natron	0	
orth	Natron	lat	
entry	Natta	0	
orth	Natta	lat	
entry	Naturalia	0	
orth	Naturalia	lat	
entry	Naviculare Os, or Naviforme	0	
orth	Naviculare Os		
orth	or Naviforme		
entry	Navigatio	0	
orth	Navigatio	lat	
entry	Nausea	0	
orth	Nausea	lat	
entry	Nausiosis	0	
orth	Nausiosis	lat	
entry	Nautea	0	
orth	Nautea	lat	
entry	Nautia	0	
orth	Nautia	lat	
entry	Nauticus	0	
orth	Nauticus	lat	
entry	Nautilus	0	
orth	Nautilus	lat	
entry	Naxia cos	0	
orth	Naxia cos	lat	
entry	Neapolita	0	
orth	Neapolita	lat	
pb	[s. pag.]	0016	4789866
entry	Neapolitanum unguentum	0	
orth	Neapolitanum unguentum	lat	
entry	Neapolitanus morbus	0	
orth	Neapolitanus morbus	lat	
entry	Neastrum	0	
orth	Neastrum	lat	
entry	Nebula	0	
orth	Nebula	lat	
entry	Nebulgen	0	
orth	Nebulgen	lat	
entry	Necessariae res	0	
orth	Necessariae res	lat	
entry	Nechiasech	0	
orth	Nechiasech	lat	
entry	Necrocomica	0	
orth	Necrocomica	lat	
entry	Necrolium	0	
orth	Necrolium	lat	
