pb	[s. pag.]	0001	4788676
entry	[Page de titre]	0	
orth	[Page de titre]	lat	
pb	[s. pag.]	0002	4788677
entry	Caldar	0	
orth	Caldar	lat	
entry	Caldarium	0	
orth	Caldarium	lat	
entry	Calderiae	0	
orth	Calderiae	lat	
entry	Caldus	0	
orth	Caldus	lat	
entry	Calefacientia	2	
orth	Calefacientia	lat	
pb	[s. pag.]	0003	4788678
pb	[s. pag.]	0004	4788679
entry	Calendula	1	
orth	Calendula	lat	
pb	[s. pag.]	0005	4788680
entry	Calenture	0	
orth	Calenture	lat	
entry	Caleruth	0	
orth	Caleruth	lat	
entry	Calesiam	0	
orth	Calesiam	lat	
entry	Cali	0	
orth	Cali	lat	
entry	Calichapa	0	
orth	Calichapa	lat	
entry	Calidarium	0	
orth	Calidarium	lat	
entry	Calidris	1	
orth	Calidris	lat	
pb	[s. pag.]	0006	4788681
entry	Calidum	0	
orth	Calidum	lat	
entry	Calieta	0	
orth	Calieta	lat	
entry	Caligo	0	
orth	Caligo	lat	
entry	Calin	0	
orth	Calin	lat	
entry	Calix	0	
orth	Calix	lat	
entry	Callaeon	0	
orth	Callaeon	lat	
entry	Callaf	0	
orth	Callaf	lat	
entry	Callarias	0	
orth	Callarias	lat	
entry	Callecamenon	0	
orth	Callecamenon	lat	
entry	Callena	0	
orth	Callena	lat	
entry	Callia	0	
orth	Callia	lat	
entry	Calliblepharon	0	
orth	Calliblepharon	lat	
entry	Callicreas	0	
orth	Callicreas	lat	
entry	Calliette	0	
orth	Calliette	lat	
entry	Calligonum	0	
orth	Calligonum	lat	
entry	Calliomarcus	0	
orth	Calliomarcus	lat	
entry	Callionymus	0	
orth	Callionymus	lat	
entry	Calliphyllum	0	
orth	Calliphyllum	lat	
entry	Callitrichum	0	
orth	Callitrichum	lat	
entry	Callone	0	
orth	Callone	lat	
entry	Callopismus	0	
orth	Callopismus	lat	
entry	Callos	0	
orth	Callos	lat	
entry	Callositas	0	
orth	Callositas	lat	
entry	Callosum corpus	0	
orth	Callosum corpus	lat	
entry	Callus	0	
orth	Callus	lat	
entry	Calmet	0	
orth	Calmet	lat	
entry	Calocatanos	0	
orth	Calocatanos	lat	
entry	Calochierni	0	
orth	Calochierni	lat	
entry	Calomelanos turqueti	0	
orth	Calomelanos turqueti	lat	
entry	Calomelas	0	
orth	Calomelas	lat	
pb	[s. pag.]	0007	4788682
entry	Calonia	0	
orth	Calonia	lat	
entry	Calor	0	
orth	Calor	lat	
entry	Caltha, Calthula	0	
