page	refimg	numauto	chapitre
[sans numérotation]	0001	5577823	[Page de faux-titre]
[sans numérotation]	0002	5577824	[Page de titre]
[sans numérotation]	0003	5577825	Dictionnaire universel des Mines, Fossiles et Fontaines Minérales de la France. Seconde partie. Des Mines et Fossiles. Abrotanoide
6	0004	5577826	Abrotanoide / Acanthioides / Acetabule / Acier
7	0005	5577827	Acier
8	0006	5577828	Acier
9	0007	5577829	Acier
10	0008	5577830	Acier
11	0009	5577831	Acier
12	0010	5577832	Acier
13	0011	5577833	Acier
14	0012	5577834	Acier
15	0013	5577835	Acier
16	0014	5577836	Acier
17	0015	5577837	Acier
18	0016	5577838	Acier
19	0017	5577839	Acier
20	0018	5577840	Acier / Adamique
21	0019	5577841	Adamique / Agaric Minéral / Agathe
22	0020	5577842	Agathe
23	0021	5577843	Agathe
24	0022	5577844	Agathe
25	0023	5577845	Agathe
26	0024	5577846	Agathe
27	0025	5577847	Agathe
28	0026	5577848	Aimant
29	0027	5577849	Aimant
30	0028	5577850	Aimant
31	0029	5577851	Aimant
32	0030	5577852	Aimant
33	0031	5577853	Aimant
34	0032	5577854	Aimant
35	0033	5577855	Aimant
36	0034	5577856	Aimant
37	0035	5577857	Aimant
38	0036	5577858	Aimant
39	0037	5577859	Aimant
40	0038	5577860	Aimant
41	0039	5577861	Aimant
42	0040	5577862	Aimant
43	0041	5577863	Aimant
44	0042	5577864	Aimant
45	0043	5577865	Aimant
46	0044	5577866	Aimant
47	0045	5577867	Aimant
48	0046	5577868	Aimant
49	0047	5577869	Aimant
50	0048	5577870	Aimant
51	0049	5577871	Aimant
52	0050	5577872	Aimant
53	0051	5577873	Aimant
54	0052	5577874	Aimant
55	0053	5577875	Aimant / Air
56	0054	5577876	Air
57	0055	5577877	Air
58	0056	5577878	Air
59	0057	5577879	Air
60	0058	5577880	Air / Airain / Albastre
61	0059	5577881	Albastre
62	0060	5577882	Albastre / Alveoles
63	0061	5577883	Alveoles
64	0062	5577884	Alun
65	0063	5577885	Alun
66	0064	5577886	Alun
67	0065	5577887	Alun
68	0066	5577888	Alun
69	0067	5577889	Alun
70	0068	5577890	Alun
71	0069	5577891	Alun
72	0070	5577892	Alun
73	0071	5577893	Alun
74	0072	5577894	Alun
75	0073	5577895	Alun
76	0074	5577896	Alun
77	0075	5577897	Alun
78	0076	5577898	Alun
79	0077	5577899	Alun / Amethyste
80	0078	5577900	Amethyste / Amianthe
81	0079	5577901	Amianthe
82	0080	5577902	Amianthe
83	0081	5577903	Amianthe
84	0082	5577904	Amianthe
85	0083	5577905	Amianthe
86	0084	5577906	Amianthe
87	0085	5577907	Amianthe
88	0086	5577908	Amianthe / Ammoniac (Sel)
89	0087	5577909	Ammoniac (Sel)
90	0088	5577910	Ammoniac (Sel)
91	0089	5577911	Ammoniac (Sel)
92	0090	5577912	Ammoniac (Sel)
93	0091	5577913	Ammoniac (Sel)
94	0092	5577914	Ammoniac (Sel)
95	0093	5577915	Ammoniac (Sel)
96	0094	5577916	Ammoniac (Sel)
97	0095	5577917	Ammoniac (Sel)
98	0096	5577918	Ammoniac (Sel)
99	0097	5577919	Ammoniac (Sel)
100	0098	5577920	Ammoniac (Sel)
101	0099	5577921	Ammoniac (Sel)
102	0100	5577922	Ammoniac (Sel)
103	0101	5577923	Ammoniac (Sel)
104	0102	5577924	Ammoniac (Sel)
105	0103	5577925	Ammoniac (Sel)
106	0104	5577926	Ammoniac (Sel)
107	0105	5577927	Ammoniac (Sel)
108	0106	5577928	Ammoniac (Sel) / Ampelite
109	0107	5577929	Amphibiolithes / Amygdalite / Anthropolithes
110	0108	5577930	Anthropolithes
111	0109	5577931	Anthropolithes
112	0110	5577932	Anthropolithes / Antimoine
113	0111	5577933	Antimoine
114	0112	5577934	Antimoine
115	0113	5577935	Antimoine
116	0114	5577936	Antimoine
117	0115	5577937	Antimoine
118	0116	5577938	Antimoine
119	0117	5577939	Antimoine
120	0118	5577940	Antimoine
121	0119	5577941	Antimoine
122	0120	5577942	Antimoine
123	0121	5577943	Antimoine
124	0122	5577944	Antimoine
125	0123	5577945	Antimoine
126	0124	5577946	Antimoine
127	0125	5577947	Antimoine
128	0126	5577948	Antimoine
129	0127	5577949	Antimoine
130	0128	5577950	Antimoine
131	0129	5577951	Antimoine
132	0130	5577952	Antimoine
133	0131	5577953	Antimoine
134	0132	5577954	Antimoine
135	0133	5577955	Antimoine
136	0134	5577956	Antimoine
137	0135	5577957	Antimoine
138	0136	5577958	Antimoine
139	0137	5577959	Antimoine
140	0138	5577960	Antimoine
141	0139	5577961	Antimoine
142	0140	5577962	Antimoine
143	0141	5577963	Arche de Noé / Ardoise
144	0142	5577964	Ardoise
145	0143	5577965	Ardoise
146	0144	5577966	Ardoise
147	0145	5577967	Ardoise
148	0146	5577968	Ardoise
149	0147	5577969	Ardoise / Argent
150	0148	5577970	Argent
151	0149	5577971	Argent
152	0150	5577972	Argent
153	0151	5577973	Argent
154	0152	5577974	Argent
155	0153	5577975	Argent
156	0154	5577976	Argent
157	0155	5577977	Argent
158	0156	5577978	Argent
159	0157	5577979	Argent
160	0158	5577980	Argent
161	0159	5577981	Argent
162	0160	5577982	Argent
163	0161	5577983	Argent
164	0162	5577984	Argent
165	0163	5577985	Argent
166	0164	5577986	Argent
167	0165	5577987	Argent
168	0166	5577988	Argent
169	0167	5577989	Argent
170	0168	5577990	Argent
171	0169	5577991	Argent
172	0170	5577992	Argent
173	0171	5577993	Argent
174	0172	5577994	Argent
175	0173	5577995	Argent
176	0174	5577996	Argent / Argille
177	0175	5577997	Argille
178	0176	5577998	Argille
179	0177	5577999	Argille
180	0178	5578000	Argille
181	0179	5578001	Argille
182	0180	5578002	Argille
183	0181	5578003	Argille
184	0182	5578004	Argille
185	0183	5578005	Argille
186	0184	5578006	Argille
187	0185	5578007	Argille
188	0186	5578008	Argille
189	0187	5578009	Argille
190	0188	5578010	Argille
191	0189	5578011	Argille
192	0190	5578012	Argille
193	0191	5578013	Argille
194	0192	5578014	Argille
195	0193	5578015	Argille
196	0194	5578016	Argille
197	0195	5578017	Argille / Armature
198	0196	5578018	Arsenic
199	0197	5578019	Arsenic
200	0198	5578020	Arsenic
201	0199	5578021	Arsenic
202	0200	5578022	Arsenic
203	0201	5578023	Arsenic
204	0202	5578024	Arsenic
205	0203	5578025	Arsenic
206	0204	5578026	Arsenic
207	0205	5578027	Arsenic / Astacolithe / Astroites
208	0206	5578028	Astroites
209	0207	5578029	Belemnites
210	0208	5578030	Belemnites
211	0209	5578031	Belemnites
212	0210	5578032	Belemnites
213	0211	5578033	Belemnites
214	0212	5578034	Belemnites
215	0213	5578035	Belemnites
216	0214	5578036	Belemnites
217	0215	5578037	Belemnites
218	0216	5578038	Belemnites
219	0217	5578039	Belemnites
220	0218	5578040	Belemnites
221	0219	5578041	Belemnites
222	0220	5578042	Belemnites
223	0221	5578043	Belemnites
224	0222	5578044	Belemnites
225	0223	5578045	Belemnites
226	0224	5578046	Belemnites / Bezoard
227	0225	5578047	Bezoard
228	0226	5578048	Bezoard
229	0227	5578049	Bezoard
230	0228	5578050	Bezoard
231	0229	5578051	Bitume
232	0230	5578052	Bitume
233	0231	5578053	Bitume
234	0232	5578054	Bitume
235	0233	5578055	Bitume
236	0234	5578056	Bitume
