page	refimg	numauto	chapitre
[sans numérotation]	0001	5577137	[Page de faux-titre]
[sans numérotation]	0002	5577138	[Page de titre]
[sans numérotation]	0003	5577139	Dictionnaire universel des Mines, Fossiles, et Fontaines Minérales de la France. Bibliographie Hydrologique & Supplément à ce qui a été rapporté sur les Fontaines Minérales de la France. Abbeville
6	0004	5577140	Abbeville / Abbecourt ou Abecourt
7	0005	5577141	Abein / Aigle
8	0006	5577142	Aigle
9	0007	5577143	Aigle / Aigue-Perse
10	0008	5577144	Aiguescaudes / Aix en Provence
11	0009	5577145	Aix en Provence
12	0010	5577146	Aix en Provence / Aix en Dauphiné
13	0011	5577147	Alais
14	0012	5577148	Alais
15	0013	5577149	Alais
16	0014	5577150	Alais / Alban (Saint)
17	0015	5577151	Alban (Saint) / Alet / Alsace
18	0016	5577152	Alsace / Amand (Saint)
19	0017	5577153	Amand (Saint)
20	0018	5577154	Amand (Saint)
21	0019	5577155	Amand (Saint)
22	0020	5577156	Amand (Saint)
23	0021	5577157	Amand (Saint)
24	0022	5577158	Amand (Saint)
25	0023	5577159	Amand (Saint)
26	0024	5577160	Amand (Saint)
27	0025	5577161	Amand (Saint)
28	0026	5577162	Amand (Saint)
29	0027	5577163	Amand (Saint)
30	0028	5577164	Amand (Saint)
31	0029	5577165	Amand (Saint) / Ambonay
32	0030	5577166	Aquitaine ou Guyenne
33	0031	5577167	Aquitaine ou Guyenne
34	0032	5577168	Aquitaine ou Guyenne
35	0033	5577169	Aquitaine ou Guyenne
36	0034	5577170	Aquitaine ou Guyenne
37	0035	5577171	Aquitaine ou Guyenne
38	0036	5577172	Aquitaine ou Guyenne
39	0037	5577173	Aquitaine ou Guyenne
40	0038	5577174	Aquitaine ou Guyenne
41	0039	5577175	Aquitaine ou Guyenne
42	0040	5577176	Aquitaine ou Guyenne
43	0041	5577177	Aquitaine ou Guyenne
44	0042	5577178	Aquitaine ou Guyenne
45	0043	5577179	Aquitaine ou Guyenne
46	0044	5577180	Aquitaine ou Guyenne
47	0045	5577181	Aquitaine ou Guyenne
48	0046	5577182	Aquitaine ou Guyenne
49	0047	5577183	Aquitaine ou Guyenne
50	0048	5577184	Aquitaine ou Guyenne
51	0049	5577185	Aquitaine ou Guyenne
52	0050	5577186	Aquitaine ou Guyenne
53	0051	5577187	Aquitaine ou Guyenne
54	0052	5577188	Aquitaine ou Guyenne
55	0053	5577189	Aquitaine ou Guyenne
56	0054	5577190	Aquitaine ou Guyenne
57	0055	5577191	Aquitaine ou Guyenne
58	0056	5577192	Aquitaine ou Guyenne
59	0057	5577193	Aquitaine ou Guyenne
60	0058	5577194	Aquitaine ou Guyenne
61	0059	5577195	Aquitaine ou Guyenne
62	0060	5577196	Aquitaine ou Guyenne
63	0061	5577197	Aquitaine ou Guyenne
64	0062	5577198	Aquitaine ou Guyenne
65	0063	5577199	Aquitaine ou Guyenne
66	0064	5577200	Aquitaine ou Guyenne
67	0065	5577201	Aquitaine ou Guyenne
68	0066	5577202	Aquitaine ou Guyenne
69	0067	5577203	Aquitaine ou Guyenne
70	0068	5577204	Aquitaine ou Guyenne
71	0069	5577205	Aquitaine ou Guyenne
72	0070	5577206	Aquitaine ou Guyenne
73	0071	5577207	Aquitaine ou Guyenne
74	0072	5577208	Aquitaine ou Guyenne
75	0073	5577209	Aquitaine ou Guyenne
76	0074	5577210	Aquitaine ou Guyenne
77	0075	5577211	Aquitaine ou Guyenne
78	0076	5577212	Aquitaine ou Guyenne
79	0077	5577213	Aquitaine ou Guyenne
80	0078	5577214	Aquitaine ou Guyenne
81	0079	5577215	Aquitaine ou Guyenne
82	0080	5577216	Aquitaine ou Guyenne
83	0081	5577217	Aquitaine ou Guyenne
84	0082	5577218	Aquitaine ou Guyenne
85	0083	5577219	Aquitaine ou Guyenne
86	0084	5577220	Aquitaine ou Guyenne
87	0085	5577221	Aquitaine ou Guyenne
88	0086	5577222	Aquitaine ou Guyenne
89	0087	5577223	Aquitaine ou Guyenne
90	0088	5577224	Ardenne / Argenson / Arles
91	0089	5577225	Arles / Attancourt
92	0090	5577226	Attancourt / Availles
93	0091	5577227	Availles
94	0092	5577228	Availles
95	0093	5577229	Availles
96	0094	5577230	Availles
97	0095	5577231	Availles
98	0096	5577232	Availles
99	0097	5577233	Availles
100	0098	5577234	Availles
101	0099	5577235	Availles / Audinac
102	0100	5577236	Audinac
103	0101	5577237	Audinac
104	0102	5577238	Audinac
105	0103	5577239	Audinac / Avenheim
106	0104	5577240	Avenheim
107	0105	5577241	Avenheim
108	0106	5577242	Avenheim / Avignon
109	0107	5577243	Avignon
110	0108	5577244	Avignon
111	0109	5577245	Avignon
112	0110	5577246	Avignon
113	0111	5577247	Avignon / Ax
114	0112	5577248	Ax
115	0113	5577249	Ax
116	0114	5577250	Ax
117	0115	5577251	Ax
118	0116	5577252	Ax
119	0117	5577253	Ax
120	0118	5577254	Ax
121	0119	5577255	Ax
122	0120	5577256	Ax
123	0121	5577257	Ax
124	0122	5577258	Ax
125	0123	5577259	Ax
126	0124	5577260	Ax
127	0125	5577261	Ax / Bagnieres
128	0126	5577262	Bagnieres
129	0127	5577263	Bagnieres
130	0128	5577264	Bagnieres
131	0129	5577265	Bagnieres / Bagnols
132	0130	5577266	Bagnols / Baignolles
133	0131	5577267	Baignolles / Bains
134	0132	5577268	Bains / Balaruc
135	0133	5577269	Balaruc / Barbazan
136	0134	5577270	Barbazan / Bareges
137	0135	5577271	Bareges
138	0136	5577272	Bareges
139	0137	5577273	Bareges
140	0138	5577274	Bareges
141	0139	5577275	Bareges
142	0140	5577276	Bareges
143	0141	5577277	Béarn / Beauvais
144	0142	5577278	Beauvais
145	0143	5577279	Beauvais
146	0144	5577280	Beauvais
147	0145	5577281	Beauvais
148	0146	5577282	Beauvais
149	0147	5577283	Beauvais
150	0148	5577284	Beauvais
151	0149	5577285	Beauvais / Belestat
152	0150	5577286	Belestat / Bordoire / Bouillon
153	0151	5577287	Boulidou
154	0152	5577288	Boulidou
155	0153	5577289	Boulidou
156	0154	5577290	Boulidou
157	0155	5577291	Boulidou
158	0156	5577292	Boulidou
159	0157	5577293	Boulidou
160	0158	5577294	Boulidou
161	0159	5577295	Boulidou
162	0160	5577296	Boulidou / Bourbon-Lancy, Bourbon-L'Archambault
163	0161	5577297	Bourbon-Lancy, Bourbon-L'Archambault
164	0162	5577298	Bourbon-Lancy, Bourbon-L'Archambault / Bourbonne
165	0163	5577299	Bourbonne
166	0164	5577300	Bourbonne
167	0165	5577301	Bourbonne
168	0166	5577302	Bourbonne
169	0167	5577303	Bourbonne / Bourdeaux
170	0168	5577304	Bourdeaux
171	0169	5577305	Bourdeaux
172	0170	5577306	Bourges
173	0171	5577307	Bourges
174	0172	5577308	Bourges
175	0173	5577309	Boursault / Boyaval en Artois
176	0174	5577310	Boyaval en Artois / Braine / Bretagne
177	0175	5577311	Bretagne / Brucourt / Bruyeres
178	0176	5577312	Bruyeres / Bussang
179	0177	5577313	Bussang / Bussiare
180	0178	5577314	Bussiare
181	0179	5577315	Bussiare / Cambo
182	0180	5577316	Cambo
183	0181	5577317	Cambo
184	0182	5577318	Capver / Castellane
185	0183	5577319	Cauterets
186	0184	5577320	Cauterets / Château-La-Valliere
187	0185	5577321	Château-Thierry
188	0186	5577322	Château-Thierry / Chatenoy
189	0187	5577323	Chatenoy
190	0188	5577324	Chatenoy
191	0189	5577325	Chatenoy
192	0190	5577326	Chatenoy / Chaude-Fons / Chessey
193	0191	5577327	Chessey / Ciotat / Classy
194	0192	5577328	Colmars
195	0193	5577329	Cranssac
196	0194	5577330	Cranssac / Cremieu
197	0195	5577331	Daniel
198	0196	5577332	Daniel
199	0197	5577333	Daniel
200	0198	5577334	Daniel
201	0199	5577335	Daniel
202	0200	5577336	Daniel
203	0201	5577337	Daniel
204	0202	5577338	Daniel
205	0203	5577339	Daniel
206	0204	5577340	Daniel
207	0205	5577341	Daniel
208	0206	5577342	Daniel
209	0207	5577343	Daniel
210	0208	5577344	Daniel
211	0209	5577345	Daniel
212	0210	5577346	Daniel / Digne
213	0211	5577347	Digne
214	0212	5577348	Digne / Dinant
215	0213	5577349	Dinant
216	0214	5577350	Dorgues / Encausse / Epernay en Champagne
217	0215	5577351	Epernay en Champagne / Eperviere / Eschalles
