page	refimg	chapitre
[sans numérotation]	0001	[Page de faux-titre]
[sans numérotation]	0002	[Page de titre]
[sans numérotation]	0003	Dictionnaire universel des Mines, Fossiles, et Fontaines Minérales de la France. Bibliographie Hydrologique & Supplément à ce qui a été rapporté sur les Fontaines Minérales de la France. Abbeville
6	0004	Abbeville / Abbecourt ou Abecourt
7	0005	Abein / Aigle
8	0006	Aigle
9	0007	Aigle / Aigue-Perse
10	0008	Aiguescaudes / Aix en Provence
11	0009	Aix en Provence
12	0010	Aix en Provence / Aix en Dauphiné
13	0011	Alais
14	0012	Alais
15	0013	Alais
16	0014	Alais / Alban (Saint)
17	0015	Alban (Saint) / Alet / Alsace
18	0016	Alsace / Amand (Saint)
19	0017	Amand (Saint)
20	0018	Amand (Saint)
21	0019	Amand (Saint)
22	0020	Amand (Saint)
23	0021	Amand (Saint)
24	0022	Amand (Saint)
25	0023	Amand (Saint)
26	0024	Amand (Saint)
27	0025	Amand (Saint)
28	0026	Amand (Saint)
29	0027	Amand (Saint)
30	0028	Amand (Saint)
31	0029	Amand (Saint) / Ambonay
32	0030	Aquitaine ou Guyenne
33	0031	Aquitaine ou Guyenne
34	0032	Aquitaine ou Guyenne
35	0033	Aquitaine ou Guyenne
36	0034	Aquitaine ou Guyenne
37	0035	Aquitaine ou Guyenne
38	0036	Aquitaine ou Guyenne
39	0037	Aquitaine ou Guyenne
40	0038	Aquitaine ou Guyenne
41	0039	Aquitaine ou Guyenne
42	0040	Aquitaine ou Guyenne
43	0041	Aquitaine ou Guyenne
44	0042	Aquitaine ou Guyenne
45	0043	Aquitaine ou Guyenne
46	0044	Aquitaine ou Guyenne
47	0045	Aquitaine ou Guyenne
48	0046	Aquitaine ou Guyenne
49	0047	Aquitaine ou Guyenne
50	0048	Aquitaine ou Guyenne
51	0049	Aquitaine ou Guyenne
52	0050	Aquitaine ou Guyenne
53	0051	Aquitaine ou Guyenne
54	0052	Aquitaine ou Guyenne
55	0053	Aquitaine ou Guyenne
56	0054	Aquitaine ou Guyenne
57	0055	Aquitaine ou Guyenne
58	0056	Aquitaine ou Guyenne
59	0057	Aquitaine ou Guyenne
60	0058	Aquitaine ou Guyenne
61	0059	Aquitaine ou Guyenne
62	0060	Aquitaine ou Guyenne
63	0061	Aquitaine ou Guyenne
64	0062	Aquitaine ou Guyenne
65	0063	Aquitaine ou Guyenne
66	0064	Aquitaine ou Guyenne
67	0065	Aquitaine ou Guyenne
68	0066	Aquitaine ou Guyenne
69	0067	Aquitaine ou Guyenne
70	0068	Aquitaine ou Guyenne
71	0069	Aquitaine ou Guyenne
72	0070	Aquitaine ou Guyenne
73	0071	Aquitaine ou Guyenne
74	0072	Aquitaine ou Guyenne
75	0073	Aquitaine ou Guyenne
76	0074	Aquitaine ou Guyenne
77	0075	Aquitaine ou Guyenne
78	0076	Aquitaine ou Guyenne
79	0077	Aquitaine ou Guyenne
80	0078	Aquitaine ou Guyenne
81	0079	Aquitaine ou Guyenne
82	0080	Aquitaine ou Guyenne
83	0081	Aquitaine ou Guyenne
84	0082	Aquitaine ou Guyenne
85	0083	Aquitaine ou Guyenne
86	0084	Aquitaine ou Guyenne
87	0085	Aquitaine ou Guyenne
88	0086	Aquitaine ou Guyenne
89	0087	Aquitaine ou Guyenne
90	0088	Ardenne / Argenson / Arles
91	0089	Arles / Attancourt
92	0090	Attancourt / Availles
93	0091	Availles
94	0092	Availles
95	0093	Availles
96	0094	Availles
97	0095	Availles
98	0096	Availles
99	0097	Availles
100	0098	Availles
101	0099	Availles / Audinac
102	0100	Audinac
103	0101	Audinac
104	0102	Audinac
105	0103	Audinac / Avenheim
106	0104	Avenheim
107	0105	Avenheim
108	0106	Avenheim / Avignon
109	0107	Avignon
110	0108	Avignon
111	0109	Avignon
112	0110	Avignon
113	0111	Avignon / Ax
114	0112	Ax
115	0113	Ax
116	0114	Ax
117	0115	Ax
118	0116	Ax
119	0117	Ax
120	0118	Ax
121	0119	Ax
122	0120	Ax
123	0121	Ax
124	0122	Ax
125	0123	Ax
126	0124	Ax
127	0125	Ax / Bagnieres
128	0126	Bagnieres
129	0127	Bagnieres
130	0128	Bagnieres
131	0129	Bagnieres / Bagnols
132	0130	Bagnols / Baignolles
133	0131	Baignolles / Bains
134	0132	Bains / Balaruc
135	0133	Balaruc / Barbazan
136	0134	Barbazan / Bareges
137	0135	Bareges
138	0136	Bareges
139	0137	Bareges
140	0138	Bareges
141	0139	Bareges
142	0140	Bareges
143	0141	Béarn / Beauvais
144	0142	Beauvais
145	0143	Beauvais
146	0144	Beauvais
147	0145	Beauvais
148	0146	Beauvais
149	0147	Beauvais
150	0148	Beauvais
151	0149	Beauvais / Belestat
152	0150	Belestat / Bordoire / Bouillon
153	0151	Boulidou
154	0152	Boulidou
155	0153	Boulidou
156	0154	Boulidou
157	0155	Boulidou
158	0156	Boulidou
159	0157	Boulidou
160	0158	Boulidou
161	0159	Boulidou
162	0160	Boulidou / Bourbon-Lancy, Bourbon-L'Archambault
163	0161	Bourbon-Lancy, Bourbon-L'Archambault
164	0162	Bourbon-Lancy, Bourbon-L'Archambault / Bourbonne
165	0163	Bourbonne
166	0164	Bourbonne
167	0165	Bourbonne
168	0166	Bourbonne
169	0167	Bourbonne / Bourdeaux
170	0168	Bourdeaux
171	0169	Bourdeaux
172	0170	Bourges
173	0171	Bourges
174	0172	Bourges
175	0173	Boursault / Boyaval en Artois
176	0174	Boyaval en Artois / Braine / Bretagne
177	0175	Bretagne / Brucourt / Bruyeres
178	0176	Bruyeres / Bussang
179	0177	Bussang / Bussiare
180	0178	Bussiare
181	0179	Bussiare / Cambo
182	0180	Cambo
183	0181	Cambo
184	0182	Capver / Castellane
185	0183	Cauterets
186	0184	Cauterets / Château-La-Valliere
187	0185	Château-Thierry
188	0186	Château-Thierry / Chatenoy
189	0187	Chatenoy
190	0188	Chatenoy
191	0189	Chatenoy
192	0190	Chatenoy / Chaude-Fons / Chessey
193	0191	Chessey / Ciotat / Classy
194	0192	Colmars
195	0193	Cranssac
196	0194	Cranssac / Cremieu
197	0195	Daniel
198	0196	Daniel
199	0197	Daniel
200	0198	Daniel
201	0199	Daniel
202	0200	Daniel
203	0201	Daniel
204	0202	Daniel
205	0203	Daniel
206	0204	Daniel
207	0205	Daniel
208	0206	Daniel
209	0207	Daniel
210	0208	Daniel
211	0209	Daniel
212	0210	Daniel / Digne
213	0211	Digne
214	0212	Digne / Dinant
