page	refimg	chapitre
[sans numérotation]	0001	[Page de faux-titre]
[page blanche]	0002	
[sans numérotation]	0003	[Page de titre]
5	0004	Connaissance des marchandises / Huiles
6	0005	Huiles
7	0006	Huiles
8	0007	Huiles
9	0008	Huiles
10	0009	Huiles
11	0010	Huiles
12	0011	Huiles
13	0012	Huiles
14	0013	Huiles
15	0014	Huiles
16	0015	Huiles
17	0016	Huiles
18	0017	Huiles
19	0018	Huiles
20	0019	Huiles
21	0020	Huiles
22	0021	Huiles
23	0022	Huiles
24	0023	Huiles / Huîtres
25	0024	Huîtres / Hyacinthe
26	0025	Hyacinthe / Hydracides / Hydrargyre / Hydrates / Hydriodates
27	0026	Hydriodates / Hydriodure de carbone / Hydro-carbure de chlore / Hydro-chlorates
28	0027	Hydro-chlorates
29	0028	Hydro-chlorates
30	0029	Hydro-chlorates / Hydro-cyanates / Hydrogène
31	0030	Hydrogène
32	0031	Hydrogène / Hydromel / Hydrophane / Hydro-phtorates / Hydro-sulfates
33	0032	Hyoscianine / Hypericum / Hyociste / Hypocras / Hysope
34	0033	Hysope / Hytérolite / Icaque
35	0034	Ichtyocolle
36	0035	Ichtyocolle
37	0036	Ichtyocolle / Idocrase / Ieble / If commun / Igname / Iguane
38	0037	Iguane / Immortelle / Impératoire
39	0038	Impératoire / Inde / Inde-Plate / Indigos
40	0039	Indigos
41	0040	Indigos
42	0041	Indigos
43	0042	Indigos
44	0043	Indigos
45	0044	Indigos
46	0045	Indigos
47	0046	Indigos
48	0047	Indigos
49	0048	Indigos
50	0049	Indigos
51	0050	Indigos
52	0051	Indigos
53	0052	Indigos / Indique / Inule-maritime / Inuline
54	0053	Inuline / Iode
55	0054	Iode
56	0055	Iode
57	0056	Iode / Ipécacuanhas
58	0057	Ipécacuanhas
59	0058	Ipécacuanhas
60	0059	Ipécacuanhas / Iridium / Iris
61	0060	Iris / Ivette
62	0061	Ivette / Ivoire / Ivraie
63	0062	Ivraie / Ixiné / Izari / Jaca / Jacée des prés
64	0063	Jacée des prés / Jacinthe / Jack / Jacobée
65	0064	Jacobée / Jade / Jaggori / Jais
66	0065	Jais / Jalaps
67	0066	Jalaps
68	0067	Jalaps
69	0068	Jalaps
70	0069	Jalaps / Jambose / Janipha / Jaquier
71	0070	Jaquier / Jargon de ceylan / Jars / Jasmin
72	0071	Jasmin / Jaspe / Jaunes
73	0072	Jaunes / Jayet / Jeu de van-helmont / Joncs
74	0073	Joncs
75	0074	Joncs / Joubarbe
76	0075	Joubarbe / Jugoline / Jujubes
77	0076	Jujubes / Julianne
78	0077	Julianne / Jument / Junkernbier / Jupiter / Jusquiame
79	0078	Jusquiame / Kagne / Kainca / Kali / Kaolin
80	0079	Kaolin / Karabé / Karabé faux / Karabé de sodome / Kaviar / Kelpcunamara / Kératophite / Kermès
81	0080	Kermès
82	0081	Kermès
83	0082	Kermès / Kétule / Kioch / Kina / Kinates / Kinine / Kino / Kirsch
84	0083	Kirsch / Knah / Knawel / Koszdrewina / Koddagapalla / Kuniff / Koumis / Kroupholithe / Kupffer-nickel / Kutrella
85	0084	Kuts-yellou / Kwas / Labdanum
86	0085	Labdanum / Laburnum / Lac-dye
87	0086	Lac-dye / Laceron / Ladanum / Laitue / Laiche / Laines
88	0087	Laines
89	0088	Laines
90	0089	Laines
91	0090	Laines
92	0091	Laines
93	0092	Laines
94	0093	Laines
95	0094	Laines
96	0095	Laines
97	0096	Laines
98	0097	Laines
99	0098	Laines
100	0099	Laines
101	0100	Laits
102	0101	Laits
103	0102	Laits / Laitier
104	0103	Laiton / Laitron doux / Laitues
105	0104	Laitues
106	0105	Laitues / Lamantin / Lamarie / Lamas / Lambrus / Lamier / Lamproie
107	0106	Lampsane / Langue de cerf / Langue de chien / Langue de serpent / Lanho / Lapereau / Lappa major / Lapillo
108	0107	Lapillo / Lapin / Lapis
109	0108	Lapis
110	0109	Lapis / Laques
111	0110	Laques / Lard / Larix / Larmes de job / Laser
112	0111	Laser / Lauriers
113	0112	Lauriers
114	0113	Lauriers
115	0114	Lauriers / Lavande
116	0115	Lavande / Laves / Laye / Lazagne
117	0116	Lazagne / Lazer / Lazulite / Lèche / Légumes secs / Lencolithe de moléon / Lentilles
118	0117	Lentilles / Lentisque / Léopard / Lépidolithe / Léton / Leucite
119	0118	Leucite / Leucolithe / Levain / Léveche / Levure / Lézard / Liard de Saint-Jacques
120	0119	Liard de Saint-Jacques / Libidibi / Lichens
121	0120	Lichens
122	0121	Lichens
123	0122	Lichens / Licheno français / Licorne de mer / Lie
124	0123	Lie / Liéges
125	0124	Liéges
126	0125	Liéges
127	0126	Liéges
128	0127	Liéges
129	0128	Liéges
130	0129	Lierre
131	0130	Lierre / Lièvre / Lignite / Lilalithe / Lilas
132	0131	Lilas / Limaçon / Limaille d'acier
133	0132	Limaille d'acier / Limons / Lin
134	0133	Lin
135	0134	Lin / Linaire
136	0135	Lion / Liqueur de Syrie / Liquidambar
137	0136	Liquidambar / Lis / Liseron
138	0137	Liseron / Liset / Lithantrax / Litharge
139	0138	Litharge
140	0139	Lithine / Lithium / tithoides / Lithomarge
141	0140	Lithomarge / Litophites / Livêche / Lizari / Lizet / Lobéliesyphilitique / Lombric
142	0141	Lombric / Look / Lonkite / Lotier / Loup
143	0142	Loup / Loutre / Lucerne / Ludus Helmonth / Lumaquelle / Lunaire
144	0143	Lunaire / Lune / Lune fixée de ludemann / Lupin
145	0144	Lupin / Lupuline / Luts
146	0145	Luzerne / Lynx
147	0146	Lynx / Lycoperdon / Lycopode
148	0147	Lycopode / Lys / Lysimachie / Maby / Macadossin / Macaroni
149	0148	Macaroni / Macer / Mache / Machefer / Macis
150	0149	Macis / Macjon / Macre / Madrépores
151	0150	Madrépores / Magnèse / Magnésie
152	0151	Magnésie
153	0152	Magnésie
154	0153	Magnésie / Magnésite / Magnésium / Mahot / Maillechort / Mais / Maize / Malabathrum / Malac
155	0154	Malachites / Malacolithe / Malaguette / Malambo
156	0155	Malambo / Malates / Malt / Malthe / Mammouth / Mancenillier
157	0156	Mancenillier / Mandragore / Manganèse
158	0157	Manganèse
159	0158	Manganèse
160	0159	Manganèse / Manglier / Mani / Manli / Maniguette
161	0160	Manioc / Manie / Manne
162	0161	Manne
163	0162	Manne
164	0163	Manne / Mannite / Manni / Manoti / Manodi / Maquereau
165	0164	Maquereau / Marabouts / Marbres
166	0165	Marbres
167	0166	Marbres
168	0167	Marbres
169	0168	Marbres
170	0169	Marbres
171	0170	Marbres
172	0171	Marbres
173	0172	Marbres / Marc / Marcassin / Marcassite
174	0173	Marcassite / Marcassite d'argent / Marchage / Margarine / Marguerite
175	0174	Marjolaine / Marmotte / Marne
176	0175	Marne / Marolles / Marronnier d'Inde
177	0176	Marronnier d'Inde / Marron / Marroquin
178	0177	Marroquin / Marrube / Mars
179	0178	Mars / Marrubin / Marsouin / Martre / Marum
180	0179	Marum / Mascapene / Massette / Massicot / Massoy / Mastic
181	0180	Mastic
182	0181	Mastic
183	0182	Mastic
184	0183	Mastic / Maté / Matière
185	0184	Matière
186	0185	Matière
187	0186	Matière
188	0187	Matière
189	0188	Matière
190	0189	Matière
191	0190	Matière
192	0191	Matière / Matricaire / Matzmatz
193	0192	Mauve / Mayenne
194	0193	Mayenne / Méchoacan / Méconates / Meconium / Médaille / Médecinier d'Espagne
195	0194	Méguson / Méionite / Mélampire des champs / Mélanite / Malantéri / Mélasse / Mélèze
196	0195	Mélèze / Mélianthe / Melilot
197	0196	Melilot / Mélinet / Mélinite / Mélisse
198	0197	Mélisse / Mélitates / Mélitite / Mellites / Méloe
199	0198	Méloe / Melon / Mélongene / Membrane gastrique de poule / Menakanite
200	0199	Méniante / Mentastre / Menthe
201	0200	Menthe / Mercure
202	0201	Mercure
203	0202	Mercure
204	0203	Mercure / Mercuriale
205	0204	Mercuriale / Merde de diable / Merde de fer / Mère des girofles / Mère-laine / Mère des perles / Mérinos / Mérise / Merlan
206	0205	Merlan / Merluche / Merrain
207	0206	Merrain / Merveille du Pérou / Mésotype / Métal
208	0207	Métal
209	0208	Métal / Meule à aiguiser / Méum
210	0209	Méum / Mézéréon / Mica / Micarelle d'abildgaard / Micocoulier / Miel
211	0210	Miel
212	0211	Miel
213	0212	Miel
214	0213	Miel / Mignonnette / Mil / Milium indicum / Milium solis / Mille-fanti / Millefeuill / Millepertuis
215	0214	Millepertuis / Mille-pieds / Millet / Milloque / Mines
216	0215	Mines / Minéraux / Minium
217	0216	Minium / Minot / Miroirs / Miroir d'âne / Mirrhe / Mirte / Mirtille / Mispickel / Missy / Mithridate / Mitte
218	0217	Moelle / Mofette
219	0218	Mofette / Mohnsamenstheins / Moineau / Moisson / Molène / Molette / Molle / Molue / Molybdate
