page	refimg	numauto	chapitre
[sans numérotation]	0001	5586094	[Page de faux -titre] 
[sans numérotation]	0002	5586095	[Souscription]
[sans numérotation]	0003	5586096	[Page de titre]
[sans numérotation]	0004	5586097	Introduction
1	0005	5586098	Dictionnaitre universel de matière médicale et de thérapeutique générale / Caa
2	0006	5586099	Caa / Caama / Caarina / Caat amunak / Caat attie poo / Caat jutie / Caat karnay kalung / Caat kolingie / Caat Mallica vayr /  Caat Morungie vayr / Caat Siragum / Cabaleau / Caballation / Caballerote / Caballine aloes / Caballus / Cabaret / Cabasse / Cabay / Cabbage-bark / Cabellaria / Cabeca de montacique / Cabeço de vide / Cabeliau
3	0007	5586100	Cabellos de Tomillho / Cabessa/ Cabiai / Cabilleau / Caboche / Cabonigros / Caboo / Caborgne / Cabosse / Cabot / Cabotz / Cabouill / Cabra-montes / Cabre / Cabri / Cabridos / Cabrilla / Cabro / Cabronzillo-montes / Cabugao / Cabuja / Cabureiba / Cabus / Cabuwo / Caca Henriette / Cacabus / Cacahuata / Cacainum / Cacalaca / Cacalia
4	0008	5586101	Cacalia / Cacalianthenum / Cacaloa / Cacamotie tlanaquiloni / Cacao / Cacapuzza / Cacara / Cacatali / Cacavate / Cacavi / Caceras
5	0009	5586102	Caceras / Cachalot / Cachang-parang / Cachelouai / Cacherée / Cachi / Cachibou / Cachiman / Cachiri / Cachlex / Cachondé / Cachore / Cachos /  Cachrys / Caciatrice
6	0010	5586103	Cacotribulus / Cactées
7	0011	5586104	Cactées
8	0012	5586105	Cactées / Cacubalou / Cad / Cada-pilava / Cadaba / Cadagua-pala / Cadapum-vayr / Cadare / Cadavalli / Cade / Cadeac / Cadeji-indi / Cadel-avenacu / Cadeli-poea / Cadenelles / Cadia / Cadiac / Cadinen / Cadjan / Cadjuct
9	0013	5586106	Cadmia botrytes / Cadmie / Cadmium
10	0014	5586107	Cadmium / Cadoo / Cadoques / Cadran / Caecilia / Caela / Caen / Caeruleum berolinense seu borussicum / Caeruleum montanum / Caesalpinia / Cafal / Café
11	0015	5586108	Café / Cafour / Cagan / Cagarelle / Cagascas / Caggow / Cagosang / Cagua de la vibora / Caha / Cahade / Cahimitier / Cahouane / Cahua / Cahuchu / Caiatia / Caieput (huile de) / Caigua
12	0016	5586109	Cailcedra / Caille / Caillé / Caillebot / Caillelait / Cailletot / Cailleu-tassart / Cailli / Caillou / Caimitier / Cainana / Caioupouti (Huile de) / Caious / Caipa-schora / Caire / Cairin / Cairteal / Caiton / Cajan
13	0017	5586110	Cajan / Cajaput olie / Cajeput (Huile de) / Cajous / Caju-bessi / Caju-boba / Caju-cautekka / Caju-cuda / Caju-iati / Caju-jawa / Caju-maria / Caju-matta-buta / Caju-moni / Caju-sussu / Caju-ular / Cajuput oil / Cakay / Cakenan / Cakile / Cal / Cala / Calab / Calaba / Calabaza / Calac
14	0018	5586111	Caladium / Calat / Calafur / Calageri / Calagnone / Calaguala
15	0019	5586112	Calaguala
16	0020	5586113	Calaguala / Calahorra / Calahuala / Calai-tcheri / Calak / Calamandrina / Calambac / Calambe / Calambour / Calament / Calamine / Calamintha arvensis / Calamita rhasis / Calamite / Calamites / Calamo aromatico / Calamus
17	0021	5586114	Calamus
18	0022	5586115	Calamus
19	0023	5586116	Calamus / Calandra / Calandre / Calangari / Calao / Calapito / Calappa / Calappalaut / Calappite / Calatayud / Calavezza / Calaycagay / Calcaire / Calcanthum / Calcareus lactiformes / Calcaria
20	0024	5586117	Calcaria / Calcatrepola / Calcatrippa / Calce / Calcédoine / Calceolaria / Calcifraga / Calcinatum / Calcitis / Calcitrapa / Calcium
21	0025	5586118	Calcium
22	0026	5586119	Calcium
23	0027	5586120	Calcium
24	0028	5586121	Calcium
25	0029	5586122	Calcium
26	0030	5586123	Calcium
27	0031	5586124	Calcium
28	0032	5586125	Calcium
29	0033	5586126	Calcium / Calculifrages / Caldana / Caldar / Caldas
30	0034	5586127	Caldas / Caldellas de renduse / Calderiae italicae / Caldes de reyes / Caldiero
31	0035	5586128	Caldiero / Caldos de marbella / Calea lobata / Calebasse / Caleekee / Calefacientia / Calembera / Calendre / Calendula
32	0036	5586129	Calendula / Calenturas / Calesani / Calfes-snowte
33	0037	5586130	Cali / Calices vomitorii / Calichiri / Calidris / Caligni / Calla / Callaluh / Callarias / Calleirion / Callesis / Callibios / Callicarpa / Callidunion / Calligonum
34	0038	5586131	Calligonum / Callimus / Callion / Callipetalon / Calliphyllum / Callitriche / Callitrichon / Callyonimus / Calmans / Calmolea / Calmus / Calochortus / Calombo / Calomel
35	0039	5586132	Calomel / Calonia / Calophyllum
36	0040	5586133	Calophyllum / Calorique / Calosoma / Caltha
37	0041	5586134	Caltha / Calucu / Calumba / Calumbuk / Calundronius / Calungen / Calurana / Caluwell / Calviva / Calx / Caly / Calyptranthes
38	0042	5586135	Calyptranthes / Calysaya / Cam / Camac / Camacari / Camachie pilloo / Camadjara / Camalanga
39	0043	5586136	Camalanga / Camamilla / Camanbaya / Camandag / Camanioc / Camanu / Camara / Camarès
40	0044	5586137	Camarès / Camarigne / Camarilla / Camaroch / Camaru / Camaruma / Camatchili / Camayan / Camaza / Cambadao (Santa) / Cambaiba / Cambang-Cuning / Cambare / Cambare maron / Cambé / Cambery / Cambo
41	0045	5586138	Cambo / Cambogia / Cambon / Cambones / Cambou / Cambouis
42	0046	5586139	Cambouis / Cambui / Camchain / Cameaa / Cameactis / Camedrio / Cameelblom / Cameeling / Camehuia / Camel / Camelée / Caméléon / Cameline / Camellia / Camelo / Camelopardalis
43	0047	5586140	Camelopardalis / Camelstro / Camelus / Camepiteos / Cameraria / Camerisier / Camfora / Camha / Camifitius / Camil blommor / Camiri
44	0048	5586141	Camuim / Camly / Cammaron / Cammetti / Cammock / Cammon / Camolshay / Camomele / Camomen / Camomilla / Camomilli de picardie / Camosiers / Camotes / Campagne / Campainhas 
45	0049	5586142	Campana / Campanettas / Campanula / Camparole / Campêche / Campechium / Camphor / Camphorosma
46	0050	5586143	Camphorosma / Camphre
47	0051	5586144	Camphre
48	0052	5586145	Camphre
49	0053	5586146	Camphre
50	0054	5586147	Camphre
51	0055	5586148	Camphre
52	0056	5586149	Camphre
53	0057	5586150	Camphre
54	0058	5586151	Camphre
55	0059	5586152	Camphre
