page	refimg	chapitre
[sans numérotation]	0001	[Page de faux-titre]
[sans numérotation]	0002	[Page de titre]
Tab. 245	0003	Melianthus
Tab. 246	0004	Corindum
Tab. 247	0005	Orchis
Tab. 248	0006	Orchis
Tab. 249	0007	Helleborine. Elleborine / Calccolus. Sabot
Tab. 250	0008	Limodorum / Ophris. Doublefeuille / Nidus Avis. Nid d' Oiseau
Tab. 251	0009	Flos Flosculosus / Flos Semiflosculosus
Tab. 252	0010	Ambrosia. Ambrosie / Xanthium
Tab. 253	0011	Carduus. Chardon / Cinara. Artichaut
Tab. 254	0012	Iacea / Cyanus. Bleuet
Tab. 255	0013	Cirsium
Tab. 256	0014	Centaurium majus. Grande Centaurée / Lappa. Bardane
Tab. 257	0015	Cnicus
Tab. 258	0016	Carthamus. Cartame / Petafites / Cacalia
Tab. 259	0017	Elichrysum / Filago / Conyza / Eupatorium
Tab. 260	0018	Senccio. Le Senecon / Absithium. l'Absinte / Artemisia. Armoise / Santolina
Tab. 261	0019	Gnaphalium / Tanacetum. Tanesie / Gnaphalodes
Tab. 262	0020	Bidens / Echinopus
Tab. 263	0021	Scabiosa. Scabieuse
Tab. 264	0022	Scabiosa. Scabieuse
Tab. 265	0023	Dipsacus / Globularia
Tab. 266	0024	Dens Leonis. La Dent de Lion
Tab. 267	0025	Hieracium / Lactuca. La Laitue
Tab. 268	0026	Sonchus. Laitron / Chrondrilla. Condrile
Tab. 269	0027	Zacintha / Scorzonera. Scorsonére
Tab. 270	0028	Tragopogon. Barbe de Bouc
Tab. 271	0029	Catanance / Hedypnois
Tab. 272	0030	Cichorium. Chicorée / Lampsana / Rhagadiolus
Tab. 273	0031	Scolymus
Tab. 274	0032	Aster
Tab. 275	0033	Virga Aurea. La Verge Dorée
Tab. 276	0034	Iacobaea. La Iacobée / Tussilago. Le Pas d' âne
Tab. 277	0035	Doronicum. Le Doronic
Tab. 278	0036	Tagetes. Oeillet d' Inde
Tab. 279	0037	Corona Solis
Tab. 280	0038	Bellis. Paquerete / Chrysanthemum
Tab. 281	0039	Matricaria. Matricairce / Chamaemelum . Camomille
Tab. 282	0040	Cotula / Buphatalmum
Tab. 283	0041	Millefolium. Mile-Feuille / Ptarmica / Asteriscus
Tab. 284	0042	Caltha. Souci / Xeranthemum
Tab. 285	0043	Carlina. Carline
Tab. 286	0044	Asarum. Cabaret / Beta. Poirée / Atriplex. Arroche
Tab. 287	0045	Acetosa. L' Oseille
Tab. 288	0046	Chenopodium. Pate d' Oye / Blitum / Herniaria. Herniole / Paronychia
Tab. 289	0047	Alchimilla. Pié de Lion / Parietaria. Parietaire
Tab. 290	0048	Persicaria. Persicaire / Polygonum. Renouée / Fagopyrum. Blé Sarrasin
Tab. 291	0049	Bistorta. La Bistorte
Tab. 292	0050	Triticum. Froment
Tab. 293	0051	Triticum. Froment
Tab. 294	0052	Secale. Ségle
Tab. 295	0053	Hordeum. Orge
Tab. 296	0054	Oriza. Ris
Tab. 297	0055	Avena. Aveine
Tab. 298	0056	Milium. Millet / Panicum
Tab. 299	0057	Gramen. Le Chien- Dent / Cyperus. Le Souchet
Tab. 300	0058	Scirpus / Cyperoides
Tab. 301	0059	Typha. La Masse
Tab. 302	0060	Sparganium
Tab. 303	0061	Mays. Blé de Turquie
Tab. 304	0062	Mays
Tab. 305	0063	Mays. Blé de Turquie
Tab. 306	0064	Lachryma Iob. Larme de Iob
Tab. 307	0065	Ricinus. Ricin / Equisetum. Préle
Tab. 308	0066	Spinacia. Epinars / Mercurialis. Mercuriale / Vrtica. Ortie
Tab. 309	0067	Lupulus. Houblon / Cannabis. Chanvre
Tab. 310	0068	Filix. Fougere
Tab. 311	0069	Filix. Fougere
Tab. 312	0070	Filix. Fougere
Tab. 313	0071	Filix. Fougere
Tab. 314	0072	Lonchitis
Tab. 315	0073	Trichomanes. Politric
Tab. 316	0074	Polypodium. Polipode
Tab. 317	0075	Ruta Muraria / Adiantum. Capilaire
Tab. 318	0076	Asplenium. Ceterac
Tab. 319	0077	Lingua Cervina. Langue de Cerf
Tab. 320	0078	Lingua Cervina Folüs Lacinialis
Tab. 321	0079	Lingua Cervina Folüs Costoe Innascentibus
Tab. 322	0080	Hermionitis
Tab. 323	0081	Hermionitis
Tab. 324	0082	Osmunda
Tab. 325	0083	Ophioglossum. Langue de Serpent / Lichen
Tab. 326	0084	Muscus. Mousse
Tab. 327	0085	Fungus. Champignon
Tab. 328	0086	Fungus. Champignon
Tab. 329	0087	Boletus. Morille
Tab. 330	0088	Agaricus. Agaric
Tab. 331	0089	Lycoperdon. Vesse de Loup
Tab. 332	0090	Coralloides
Tab. 333	0091	Tubera. Trufes
Tab. 334	0092	Fucus
Tab. 335	0093	Fucus
Tab. 336	0094	Fucus
Tab. 337	0095	Alga
Tab. 338	0096	Acetabulum / Corallina
Tab. 339	0097	Corallum. Corail
Tab. 340	0098	Madrepora
Tab. 341	0099	Lithophyton
Tab. 342	0100	Tubularia / Spongia. Eponge
Tab. 343	0101	Fraxinus. Fréne
Tab. 344	0102	Siliqua. Carouge
Tab. 345	0103	Buxus. Buis / Terebinthus. Terebinte
Tab. 346	0104	Nux. Noyer
Tab. 347	0105	Corylus. Noisettier
Tab. 348	0106	Carpinus. Charme
Tab. 349	0107	Quercus. Chêne
Tab. 350	0108	Hex. Chêne-Vert
Tab. 351	0109	Fagus. Le Hestre
Tab. 352	0110	Castanea. Chateigner
Tab. 353	0111	Abies. Sapin
Tab. 354	0112	Abies. Sapin
Tab. 355	0113	Pinus. Pin
Tab. 356	0114	Pinus. Pin
Tab. 357	0115	Larix. Melese
Tab. 358	0116	Thuya / Cupressus Ciprés
Tab. 359	0117	Alnus. L' Aune
Tab. 360	0118	Betula. Le Bouleau
Tab. 361	0119	Cedrus / Iuniperus. Genevrier
Tab. 362	0120	Taxus. If / Morus. Le Meurier
Tab. 363	0121	Platanus. La Platane
Tab. 364	0122	Salix. Le Saule
Tab. 365	0123	Populus. Le Peuplier
Tab. 366	0124	Rhamnus. Le Nerprun / Thymelaea / Alaternus. Alaterne
Tab. 367	0125	Phillyrea / Ligustrum. Iroêne / Laurus. Laurier
Tab. 368	0126	Iasminum. Jasmin / Arbutus. Arbousier
Tab. 369	0127	Styrax
Tab. 370	0128	Olea. Olivier / Vva. Vrsi
Tab. 371	0129	Aquifolium. Houx / Guaiacana
Tab. 372	0130	Vlmus. Orme / Lilac
