object	
volume	00152	Des Gorris (1601)	1601
ref	Des Gorris 1601
pb	0525	https://www.biusante.parisdescartes.fr/iiif/2/bibnum:00152:0535/full/full/0/default.jpg	https://www.biusante.parisdescartes.fr/histmed/medica/page?00152&p=0535
pb	0526	https://www.biusante.parisdescartes.fr/iiif/2/bibnum:00152:0536/full/full/0/default.jpg	https://www.biusante.parisdescartes.fr/histmed/medica/page?00152&p=0536
foreign	grc	καρκίνωμα
entry	Cania vrtica	0	
orth	Cania vrtica	lat
foreign	grc	ἀκαλήοη
entry	Caniculae sydus	0	
orth	Caniculae sydus	lat
foreign	grc	κύων
entry	Canina conuulsio	0	
orth	Canina conuulsio	lat
foreign	grc	κυνικὸς σπασμές
entry	Canina lingua	0	
orth	Canina lingua	lat
foreign	grc	κυνέλλωσων
entry	Canina malus	0	
orth	Canina malus	lat
foreign	grc	μανδραγνρας
entry	Canini dentes	0	
orth	Canini dentes	lat
foreign	grc	κυνόδοντες
entry	Caninus rubus	0	
orth	Caninus rubus	lat
foreign	grc	κυνθσρατος
entry	Canis sine caninum vinculum	0	
orth	Canis sine caninum vinculum	lat
foreign	grc	κoνεδέσμιον
entry	Canities	0	
orth	Canities	lat
foreign	grc	πολιωσις
entry	Canna	0	
orth	Canna	lat
foreign	grc	κἄλαμος
entry	Cannabis	0	
orth	Cannabis	lat
foreign	grc	κἀνναβθις
entry	Cannabis rustica	0	
orth	Cannabis rustica	lat
foreign	grc	ἄλυσσον
entry	Cantharides	0	
orth	Cantharides	lat
foreign	grc	καηθαρίδες
entry	Canthus oculi	0	
orth	Canthus oculi	lat
foreign	grc	ἔχκαηθης
entry	Capilli	0	
orth	Capilli	lat
foreign	grc	τεὶγς
entry	Capillus	0	
orth	Capillus	lat
foreign	grc	Sest
entry	Capillus Veneris	0	
orth	Capillus Veneris	lat
foreign	grc	ἀδιαντον
foreign	grc	πολέριχος
entry	Capitis dolor	0	
orth	Capitis dolor	lat
foreign	grc	κεφαλαία
foreign	grc	κεφὸμδιγία
entry	Capitis fracturarum medicamenta	0	
orth	Capitis fracturarum medicamenta	lat
foreign	grc	κεφαλικὰ φάρμακα
entry	Capparis	0	
orth	Capparis	lat
foreign	grc	κάππαρις
entry	Caprificus	0	
orth	Caprificus	lat
foreign	grc	ἔρινος
entry	Capriola	0	
orth	Capriola	lat
foreign	grc	κορωνόπους
entry	Caput	0	
orth	Caput	lat
foreign	grc	κεφὰμὴ
entry	Carbunculus	0	
orth	Carbunculus	lat
foreign	grc	ἄνθραῖς
entry	Cardamina	0	
orth	Cardamina	lat
foreign	grc	σισύμβριον
entry	Cardamomum	0	
orth	Cardamomum	lat
foreign	grc	καρδὰμομον
entry	Cardiaci	0	
orth	Cardiaci	lat
foreign	grc	καρδιακοι
entry	Cardo pectorius	0	
orth	Cardo pectorius	lat
foreign	grc	διψακος
entry	Cardonetum	0	
orth	Cardonetum	lat
foreign	grc	γαμάλλεων
entry	Carduus	0	
orth	Carduus	lat
foreign	grc	σκόλυμος
entry	Carduus altilis	0	
orth	Carduus altilis	lat
foreign	grc	κωνὰρα
entry	Carduus benedictus	0	
orth	Carduus benedictus	lat
foreign	grc	αρακτολίς
entry	Carica	0	
orth	Carica	lat
foreign	grc	ι9ὰς
entry	Caries	0	
orth	Caries	lat
foreign	grc	εὑρῶς
foreign	grc	τερηδῶν
entry	Carnem producens medicamentum	0	
orth	Carnem producens medicamentum	lat
foreign	grc	δὲρκωτικὸν φάρμακον
entry	Carnis excrescentia	0	
orth	Carnis excrescentia	lat
foreign	grc	ὑπρσάρκωσι
entry	Caro	0	
orth	Caro	lat
foreign	grc	δορτ
foreign	grc	χρως
entry	Caro conuoluta	0	
orth	Caro conuoluta	lat
foreign	grc	ἀδὴν
entry	Carota	0	
orth	Carota	lat
foreign	grc	δαῦκος
entry	Carpesium	0	
orth	Carpesium	lat
foreign	grc	καρπῆσιος
entry	Carpinus	0	
orth	Carpinus	lat
foreign	grc	yα
entry	Carpobalsamum	0	
orth	Carpobalsamum	lat
foreign	grc	καρποβὰλσαμον
entry	Carpus	0	
orth	Carpus	lat
foreign	grc	κάρπος
entry	Cartamus syluestris	0	
orth	Cartamus syluestris	lat
foreign	grc	ἀτρακτολὸς
entry	Cartilago	0	
orth	Cartilago	lat
foreign	grc	γένδρος
entry	Cartophylago	0	
orth	Cartophylago	lat
foreign	grc	κεραπρύλαξς
entry	Carui	0	
orth	Carui	lat
foreign	grc	κὰρος
entry	Caseus	0	
orth	Caseus	lat
foreign	grc	τυρὸς
entry	Casia	0	
orth	Casia	lat
foreign	grc	γιτι
foreign	grc	κασία
foreign	grc	κνέωρον
entry	Casia fistularis	0	
orth	Casia fistularis	lat
foreign	grc	κασίᾳ συριννώδης
foreign	grc	κασια μέλαινα
entry	Casia lignea	0	
orth	Casia lignea	lat
foreign	grc	κασία
entry	Castanea	0	
orth	Castanea	lat
foreign	grc	διὸς βάλανος
foreign	grc	βάλανος δὲρδιανὴ
foreign	grc	κάστανον
entry	Castoreum	0	
orth	Castoreum	lat
foreign	grc	κασοριον
entry	Catalepsis	0	
orth	Catalepsis	lat
foreign	grc	κατάλητις
entry	Cataplasma	0	
orth	Cataplasma	lat
foreign	grc	κατὰπλασμα
entry	Cataputia maior	0	
orth	Cataputia maior	lat
foreign	grc	κικι
foreign	grc	λαθυρς
entry	Catarrhus	0	
orth	Catarrhus	lat
foreign	grc	κάτάῤῥος
pb	0528	https://www.biusante.parisdescartes.fr/iiif/2/bibnum:00152:0538/full/full/0/default.jpg	https://www.biusante.parisdescartes.fr/histmed/medica/page?00152&p=0538
entry	Catheter	0	
orth	Catheter	lat
foreign	grc	καθετὴρ
entry	Caucalis	0	
orth	Caucalis	lat
foreign	grc	καυκσλίς
entry	Caucus	0	
orth	Caucus	lat
foreign	grc	ανἀβασις
entry	Cauda equina	0	
orth	Cauda equina	lat
foreign	grc	iππούρις
entry	Cauda muliebris	0	
orth	Cauda muliebris	lat
foreign	grc	καρκωσῖς
entry	Cauitas	0	
orth	Cauitas	lat
foreign	grc	κοτόλη
entry	Cauitas oculi	0	
orth	Cauitas oculi	lat
foreign	grc	λὴνν
entry	Caulis	0	
orth	Caulis	lat
foreign	grc	κράμβη
entry	Causa	0	
orth	Causa	lat
foreign	grc	ατία
entry	Causa euidens	0	
orth	Causa euidens	lat
foreign	grc	προκατάγχρυσα αὶτία
foreign	grc	πρόφασις
entry	Causa externa	0	
orth	Causa externa	lat
foreign	grc	προκατάςχουσα αὶτία
entry	Causus	0	
orth	Causus	lat
foreign	grc	καῦσος
entry	Cauterium	0	
orth	Cauterium	lat
foreign	grc	καύστικον
foreign	grc	καυτηρίον
entry	Cedria	0	
orth	Cedria	lat
foreign	grc	κεδρία
entry	Cedri fructus	0	
orth	Cedri fructus	lat
foreign	grc	καδοῖς
entry	Cedrinum oleum	0	
orth	Cedrinum oleum	lat
foreign	grc	κεδρέλαιον
entry	Cedri oleum	0	
orth	Cedri oleum	lat
foreign	grc	καδριον
entry	Cedrium	0	
orth	Cedrium	lat
foreign	grc	κδριος
entry	Cedrula	0	
orth	Cedrula	lat
foreign	grc	καθρὶς
entry	Cedrus	0	
orth	Cedrus	lat
foreign	grc	καδρος
entry	Cedrus maior	0	
orth	Cedrus maior	lat
foreign	grc	καδρελάτη
entry	Centauria minor	0	
orth	Centauria minor	lat
foreign	grc	πτανριῶ
entry	Centaurium	0	
orth	Centaurium	lat
foreign	grc	ianeis
entry	Centaurium maius	0	
orth	Centaurium maius	lat
foreign	grc	γρωντος
entry	Centinodia	0	
orth	Centinodia	lat
foreign	grc	πολύγονον
entry	Centrum gallinae	0	
orth	Centrum gallinae	lat
foreign	grc	δρμενον
entry	Centum capita	0	
orth	Centum capita	lat
foreign	grc	κρύγνιον
entry	Centunculus	0	
orth	Centunculus	lat
foreign	grc	γιάφατιον
entry	Cepa	0	
orth	Cepa	lat
foreign	grc	κρὸμμυον
entry	Cera	0	
orth	Cera	lat
foreign	grc	κηρός
entry	Cera sacra	0	
orth	Cera sacra	lat
foreign	grc	πρέπολις
entry	Cerasus	0	
orth	Cerasus	lat
foreign	grc	καρασὸς
entry	Ceratum	0	
orth	Ceratum	lat
foreign	grc	κηρῶτῳ
entry	Cerealia semina	0	
orth	Cerealia semina	lat
foreign	grc	δημήτεια σπέρματα
entry	Cerebellum	0	
orth	Cerebellum	lat
foreign	grc	πάρετκεφαλῖς
entry	Cerebrum	0	
orth	Cerebrum	lat
foreign	grc	ἐγκαφαλός
entry	Cerinthe	0	
orth	Cerinthe	lat
foreign	grc	κήρινθον
entry	Ceruix	0	
orth	Ceruix	lat
foreign	grc	αὐγν
foreign	grc	δειρῆ
foreign	grc	τράχολος
entry	Cerussa	0	
orth	Cerussa	lat
foreign	grc	σανδυξ
foreign	grc	ετιριμύθιον
entry	Ceterach	0	
orth	Ceterach	lat
foreign	grc	ἀσπλήινον
entry	Chaerefolium	0	
orth	Chaerefolium	lat
foreign	grc	γηνίδιον
foreign	grc	χὰρέρύλλον
entry	Chalcitis	0	
orth	Chalcitis	lat
foreign	grc	χαλκιτις
entry	Chamaeleo	0	
orth	Chamaeleo	lat
foreign	grc	τιας
foreign	grc	γὰμωλλῶν
entry	Chamaeleo albus	0	
orth	Chamaeleo albus	lat
foreign	grc	ερυσισκὴπτρῶ
entry	Chamaeleo niger	0	
orth	Chamaeleo niger	lat
foreign	grc	icio
entry	Chamaelea	0	
orth	Chamaelea	lat
foreign	grc	μεωοον
entry	Chesna	0	
orth	Chesna	lat
foreign	grc	δρῷς
entry	Chironium vlcus	0	
orth	Chironium vlcus	lat
foreign	grc	γρώνιονἔλκος
entry	Chirothecae diuae Mariae	0	
orth	Chirothecae diuae Mariae	lat
foreign	grc	βἀκχρεῖς
entry	Chirurgia	0	
orth	Chirurgia	lat
foreign	grc	χειρουργα
entry	Cholago	0	
orth	Cholago	lat
foreign	grc	χλάς
entry	Cholera	0	
orth	Cholera	lat
foreign	grc	χλέρα
entry	Chondrilla	0	
orth	Chondrilla	lat
foreign	grc	χονδρiλλ
entry	Christi palma	0	
orth	Christi palma	lat
foreign	grc	βασιλικον
entry	Chrysocollae	0	
orth	Chrysocollae	lat
foreign	grc	χρυσοκόλλα
entry	Cicatricosum medicamentum	0	
orth	Cicatricosum medicamentum	lat
foreign	grc	ἐπουλωτικὸν
entry	Cicatrix	0	
orth	Cicatrix	lat
foreign	grc	ἀλὴ
entry	Cicatrix oculi	0	
orth	Cicatrix oculi	lat
foreign	grc	πρὰλαμες
entry	Cicer	0	
orth	Cicer	lat
foreign	grc	ἐρέβιντιος
entry	Cicera	0	
orth	Cicera	lat
foreign	grc	ὠχρος
entry	Cicercula	0	
orth	Cicercula	lat
foreign	grc	λάθυρος
entry	Cicerculae	0	
orth	Cicerculae	lat
foreign	grc	δολιχρι
entry	Cicer rusticum	0	
orth	Cicer rusticum	lat
foreign	grc	ἀστρὰγαλὸς
entry	Cichorea lutea	0	
orth	Cichorea lutea	lat
foreign	grc	iεράκιον
entry	Cichorium	0	
orth	Cichorium	lat
foreign	grc	xiγρρῦν
entry	Cicuta	0	
orth	Cicuta	lat
foreign	grc	κάνειον
entry	Cicutaria	0	
orth	Cicutaria	lat
foreign	grc	μυρρις
entry	Cilia	0	
orth	Cilia	lat
foreign	grc	βλεφαρίδὲς
entry	Cimicaria	0	
orth	Cimicaria	lat
foreign	grc	κωνύζα
entry	Cimolia terra	0	
orth	Cimolia terra	lat
foreign	grc	κιμὼλία τῆ
entry	Cinamomum	0	
orth	Cinamomum	lat
foreign	grc	κωνὰμῶνος
entry	Cinara	0	
orth	Cinara	lat
foreign	grc	κνναρα
entry	Cincinnalis	0	
orth	Cincinnalis	lat
foreign	grc	iεροβετάνη
entry	Cinereum collyrium	0	
orth	Cinereum collyrium	lat
foreign	grc	σπεδακν
entry	Cinerula	0	
orth	Cinerula	lat
foreign	grc	σποδιον
foreign	grc	σποδὸς
entry	Cinis	0	
orth	Cinis	lat
foreign	grc	κινία
foreign	grc	τέφεα
entry	Cinnabaris	0	
orth	Cinnabaris	lat
foreign	grc	κιννάβαρι
entry	Circaea	0	
orth	Circaea	lat
foreign	grc	κιρκαλα
entry	Circinus	0	
orth	Circinus	lat
foreign	grc	νη
entry	Circuitus	0	
orth	Circuitus	lat
foreign	grc	πρδδος
entry	Cirri	0	
orth	Cirri	lat
foreign	grc	πλεκτάναι
entry	Citrago	0	
orth	Citrago	lat
foreign	grc	μέλισόφυλλον
entry	Clangosum	0	
orth	Clangosum	lat
foreign	grc	κλαγγῶδες
entry	Clauicula	0	
orth	Clauicula	lat
foreign	grc	εῖς
entry	Clauis	0	
orth	Clauis	lat
foreign	grc	κλεῖς
entry	Clauus	0	
orth	Clauus	lat
foreign	grc	ἡλός
entry	Clematis	0	
orth	Clematis	lat
foreign	grc	κληματς
entry	Clunes	0	
orth	Clunes	lat
foreign	grc	γλύτια
foreign	grc	γλυτὸς
entry	Clyster	0	
orth	Clyster	lat
foreign	grc	κλύστῆς
entry	Cnicus	0	
orth	Cnicus	lat
foreign	grc	κνικός
entry	Coagulatio	0	
orth	Coagulatio	lat
foreign	grc	πῆτις
entry	Coagulum	0	
orth	Coagulum	lat
foreign	grc	πρτα
foreign	grc	τάμισος
entry	Coarctare	0	
orth	Coarctare	lat
foreign	grc	σωυγρῶσαι
entry	Coccus orientis	0	
orth	Coccus orientis	lat
foreign	grc	κλημαὴς
entry	Cochleare	0	
orth	Cochleare	lat
foreign	grc	καρὴῖς
entry	Cochlearium	0	
orth	Cochlearium	lat
foreign	grc	κοχλάριος
entry	Coctio	0	
orth	Coctio	lat
foreign	grc	πετις
entry	Coctionis priuatio	0	
orth	Coctionis priuatio	lat
foreign	grc	ἀπετια
entry	Coecum foramen	0	
orth	Coecum foramen	lat
foreign	grc	τυφλὸν ζῆμα
entry	Coecum intestinum	0	
orth	Coecum intestinum	lat
foreign	grc	τυφλὸν έντερον
entry	Coeliaci	0	
orth	Coeliaci	lat
foreign	grc	κοιλιακοί
entry	Coelum	0	
orth	Coelum	lat
foreign	grc	ουρανος
entry	Coeruleus	0	
orth	Coeruleus	lat
foreign	grc	κύανος
entry	Coindicantia	0	
orth	Coindicantia	lat
foreign	grc	συνειδεικύμεια
entry	Coles	0	
orth	Coles	lat
foreign	grc	περῖναιον
entry	Colica medicamenta	0	
orth	Colica medicamenta	lat
foreign	grc	πσλικὰ φαίμακα
entry	Colliquatio	0	
orth	Colliquatio	lat
foreign	grc	σαύτῆτις
entry	Colliquatiua febris	0	
orth	Colliquatiua febris	lat
foreign	grc	συντόκυς πυρετός
entry	Collisio	0	
orth	Collisio	lat
foreign	grc	λὰσμα
entry	Collum	0	
orth	Collum	lat
foreign	grc	αὐχὴν
foreign	grc	δειρὴ
foreign	grc	τράχίλος
entry	Collyrium	0	
orth	Collyrium	lat
foreign	grc	κολλέρῖον
entry	Colon intestinum	0	
orth	Colon intestinum	lat
foreign	grc	κῶλον
entry	Colostra	0	
orth	Colostra	lat
foreign	grc	γἄλα
entry	Colubrina	0	
orth	Colubrina	lat
foreign	grc	ἀμπελολεύκη
foreign	grc	λοτγίης
entry	Columella	0	
orth	Columella	lat
foreign	grc	κιοοῖς
foreign	grc	κιων
entry	Comagenum vnguentum	0	
orth	Comagenum vnguentum	lat
foreign	grc	κμῥαςγίυνόν
entry	Comitialis morbus	0	
orth	Comitialis morbus	lat
foreign	grc	ἐπληια
entry	Communitates	0	
orth	Communitates	lat
foreign	grc	κοινότετες
entry	Comprehensiua facultas	0	
orth	Comprehensiua facultas	lat
foreign	grc	πεισταλήκὴ δύναμις
entry	Comptoria ars	0	
orth	Comptoria ars	lat
foreign	grc	κεμμωπκή
foreign	grc	κοσμήτική
entry	Conarium	0	
orth	Conarium	lat
foreign	grc	κσναρίον
entry	Conceptus	0	
orth	Conceptus	lat
foreign	grc	κύημα
entry	Concilium	0	
orth	Concilium	lat
foreign	grc	ἑασιώνη
entry	Concoctio	0	
orth	Concoctio	lat
foreign	grc	πέτις
foreign	grc	πεπαεμὸς
entry	Concoctio deprauata	0	
orth	Concoctio deprauata	lat
foreign	grc	δυσπεψα
entry	Concoctio tarda	0	
orth	Concoctio tarda	lat
foreign	grc	βραδυπεψία
entry	Concoctrix facultas	0	
orth	Concoctrix facultas	lat
foreign	grc	πεπτικὴ δύναμις
entry	Concoquentia medicamenta	0	
orth	Concoquentia medicamenta	lat
foreign	grc	ππικὰ φαῤμακα
entry	Concretile	0	
orth	Concretile	lat
foreign	grc	πηκτὸν
entry	Concretio	0	
orth	Concretio	lat
foreign	grc	πῆτις
entry	Concupiscibilis facultas	0	
orth	Concupiscibilis facultas	lat
foreign	grc	ἐπερυματκὴ δύναμις
entry	Concursus	0	
orth	Concursus	lat
foreign	grc	συνδρομὴ
entry	Concussio dentium	0	
orth	Concussio dentium	lat
foreign	grc	τρισμὸς
entry	Condensatio	0	
orth	Condensatio	lat
foreign	grc	πύκνωσις
entry	Condimenta	0	
orth	Condimenta	lat
foreign	grc	ἐμβάμματα
entry	Conditum	0	
orth	Conditum	lat
foreign	grc	κονδιτον
entry	Conditum rosaceum	0	
orth	Conditum rosaceum	lat
foreign	grc	ῥοδιτης οἶνος
entry	Conditura superflua	0	
orth	Conditura superflua	lat
foreign	grc	καρυκεία
entry	Confusio oculi	0	
orth	Confusio oculi	lat
foreign	grc	αὑτγισς
entry	Congius	0	
orth	Congius	lat
foreign	grc	γρεὺς
foreign	grc	χοῦς
entry	Coniunctiua	0	
orth	Coniunctiua	lat
foreign	grc	ἐπιπερυκὼς χτὼν
entry	Consensus	0	
orth	Consensus	lat
foreign	grc	συμπὰθια
entry	Constans	0	
orth	Constans	lat
foreign	grc	ναθεστὸς
entry	Constitutio	0	
orth	Constitutio	lat
foreign	grc	κατάστασις
entry	Consuetudo	0	
orth	Consuetudo	lat
foreign	grc	ἐθος
entry	Consumere	0	
orth	Consumere	lat
foreign	grc	τελεῖν
entry	Contemperatio	0	
orth	Contemperatio	lat
foreign	grc	ἐπκρασις
entry	Contemplabilis dies	0	
orth	Contemplabilis dies	lat
foreign	grc	ὀπὶδηλος ἡμέρα
foreign	grc	θεωρητὴ ἡμέρα
entry	Contenta	0	
orth	Contenta	lat
foreign	grc	ἰσρμενα
entry	Continentia	0	
orth	Continentia	lat
foreign	grc	iρντα
entry	Continua febris	0	
orth	Continua febris	lat
foreign	grc	συνεγὰρς πυρετὸς
entry	Continui solutio	0	
orth	Continui solutio	lat
foreign	grc	πόσπασμα
entry	Contractio pulsus	0	
orth	Contractio pulsus	lat
foreign	grc	συσολλ
entry	Contrarium	0	
orth	Contrarium	lat
foreign	grc	δαντιον
entry	Contusio	0	
orth	Contusio	lat
foreign	grc	Sλασμα
entry	Conuoluulus	0	
orth	Conuoluulus	lat
foreign	grc	ἐνη
entry	Conuulsio	0	
orth	Conuulsio	lat
foreign	grc	σπάσμα
foreign	grc	σπασμὸς
entry	Conuulsio in partem anteriorem	0	
orth	Conuulsio in partem anteriorem	lat
foreign	grc	ἔuπρόσθοτονος
entry	Conuulsiuus affectus	0	
orth	Conuulsiuus affectus	lat
foreign	grc	σπασμῶδες πάθος
entry	Conuulsius pulsus	0	
orth	Conuulsius pulsus	lat
foreign	grc	σπασμώδης σρυγςμός
entry	Conyza	0	
orth	Conyza	lat
foreign	grc	κονυζα
entry	Copia	0	
orth	Copia	lat
foreign	grc	πλῆθος
entry	Coqueretum	0	
orth	Coqueretum	lat
foreign	grc	σρύχες
entry	Coquus	0	
orth	Coquus	lat
foreign	grc	κόστος
entry	Cor	0	
orth	Cor	lat
foreign	grc	καρδῖα
entry	Coralium	0	
orth	Coralium	lat
foreign	grc	κόραλλὸς
entry	Cordis morsus	0	
orth	Cordis morsus	lat
foreign	grc	καρδιωγμὸς
entry	Coriandrum	0	
orth	Coriandrum	lat
foreign	grc	κδρίον
entry	Cormelia	0	
orth	Cormelia	lat
foreign	grc	κρανία
entry	Cornea tunica	0	
orth	Cornea tunica	lat
foreign	grc	κεραοειδὴς χτῶν
foreign	grc	εέφεύος
entry	Corona	0	
orth	Corona	lat
foreign	grc	σέφονος
entry	Corona pars capitis	0	
orth	Corona pars capitis	lat
foreign	grc	στεφανη
entry	Coronalis sutura	0	
orth	Coronalis sutura	lat
foreign	grc	σεφανιαταῥαρὴ
entry	Coronalis vena	0	
orth	Coronalis vena	lat
foreign	grc	στεφανιαίαφλεκ
entry	Cornua	0	
orth	Cornua	lat
foreign	grc	καρατα
entry	Cornua vteri	0	
orth	Cornua vteri	lat
foreign	grc	κεραῖαι
foreign	grc	πλεκτάναι
entry	Cornus	0	
orth	Cornus	lat
foreign	grc	κρανία
entry	Corrigiola	0	
orth	Corrigiola	lat
foreign	grc	πολύγόνον
entry	Corruda	0	
orth	Corruda	lat
foreign	grc	ἀσπάράγος
foreign	grc	ἔρμνον
entry	Costae	0	
orth	Costae	lat
foreign	grc	πλευραὶ
entry	Costae latae	0	
orth	Costae latae	lat
foreign	grc	πλαταῖ
pb	0529	https://www.biusante.parisdescartes.fr/iiif/2/bibnum:00152:0539/full/full/0/default.jpg	https://www.biusante.parisdescartes.fr/histmed/medica/page?00152&p=0539
entry	Costus	0	
orth	Costus	lat
foreign	grc	κὸςτος
entry	Coticula	0	
orth	Coticula	lat
foreign	grc	ἀκόνιον
entry	Cotonea malus	0	
orth	Cotonea malus	lat
foreign	grc	κυδωνία
entry	Cotonium	0	
orth	Cotonium	lat
foreign	grc	γναῖπιον
entry	Cotula maior	0	
orth	Cotula maior	lat
foreign	grc	ἔλιχρυσῳν
entry	Cotyla non foetida	0	
orth	Cotyla non foetida	lat
foreign	grc	βύφθάλνος
entry	Coxendix	0	
orth	Coxendix	lat
foreign	grc	ισχιον
entry	Cranii fractura	0	
orth	Cranii fractura	lat
foreign	grc	καμὸρωσις
entry	Cranium	0	
orth	Cranium	lat
foreign	grc	κρανῖον
entry	Crapula	0	
orth	Crapula	lat
foreign	grc	κραιπάλη
entry	Crea	0	
orth	Crea	lat
foreign	grc	δὑτικνημιον
entry	Crepido	0	
orth	Crepido	lat
foreign	grc	ἄμβῃ
entry	Creta	0	
orth	Creta	lat
foreign	grc	κρητικηγη
entry	Crisis	0	
orth	Crisis	lat
foreign	grc	κρίσις
entry	Crista	0	
orth	Crista	lat
foreign	grc	ἀλεκτορόλοφος
entry	Crista gallinacea	0	
orth	Crista gallinacea	lat
foreign	grc	ἱεροβοτένη
foreign	grc	ωσιςερεὡν
entry	Crocini vnguenti retrimentum	0	
orth	Crocini vnguenti retrimentum	lat
foreign	grc	κροηομαγια
entry	Crocus	0	
orth	Crocus	lat
foreign	grc	κρὀνος
entry	Croton	0	
orth	Croton	lat
foreign	grc	κίκι
entry	Cruciata	0	
orth	Cruciata	lat
foreign	grc	γιαφάλιον
entry	Cruditas	0	
orth	Cruditas	lat
foreign	grc	ωμεντῆς
entry	Crudum	0	
orth	Crudum	lat
foreign	grc	ὡμὸν
entry	Cruentum medicamentum	0	
orth	Cruentum medicamentum	lat
foreign	grc	ἐναμμον φαρμακον
entry	Crurum resolutio	0	
orth	Crurum resolutio	lat
foreign	grc	σκελετύρβη
entry	Crus	0	
orth	Crus	lat
foreign	grc	κνημη
foreign	grc	μρὸς
foreign	grc	σκέλος
entry	Crus galli	0	
orth	Crus galli	lat
foreign	grc	ἄχρωστις
foreign	grc	κορωνόποις
foreign	grc	δάκτυλός
entry	Crusta	0	
orth	Crusta	lat
foreign	grc	ἐσρρα
entry	Crustificum medicamentum	0	
orth	Crustificum medicamentum	lat
foreign	grc	ἐσχαρωτικόν
entry	Crustula	0	
orth	Crustula	lat
foreign	grc	ἐφελὴς
entry	Crystallinus humor	0	
orth	Crystallinus humor	lat
foreign	grc	κρυσταλλοειδὲς ὑγρόν
entry	Crystallus	0	
orth	Crystallus	lat
foreign	grc	κρύσταλλος
entry	Cubebae	0	
orth	Cubebae	lat
foreign	grc	καρπῆσιον
entry	Cubicum os	0	
orth	Cubicum os	lat
foreign	grc	κυβοειδὲσ οὅστουν
entry	Cubiti os	0	
orth	Cubiti os	lat
foreign	grc	κύβιτον
entry	Cubitus	0	
orth	Cubitus	lat
foreign	grc	ἀγκὼν
foreign	grc	ἀγρστὸς
foreign	grc	ὀλέκρανον
foreign	grc	πηχυς
foreign	grc	ὡλένη
entry	Cucumis	0	
orth	Cucumis	lat
foreign	grc	ἀγκουρὶα
foreign	grc	σίκυς
entry	Cucurbitae	0	
orth	Cucurbitae	lat
foreign	grc	κολοκυνη
foreign	grc	σικύα
entry	Cucurbita syluestris	0	
orth	Cucurbita syluestris	lat
foreign	grc	κολοκυνθης
entry	Cucurbitula	0	
orth	Cucurbitula	lat
foreign	grc	σικύα
entry	Culeus	0	
orth	Culeus	lat
foreign	grc	κελεὸς
entry	Cuminum	0	
orth	Cuminum	lat
foreign	grc	κύμενον
entry	Cuneiforme os	0	
orth	Cuneiforme os	lat
foreign	grc	σφήνοειδὲς ὀστοῦν
entry	Cunila	0	
orth	Cunila	lat
foreign	grc	δυμβρα
foreign	grc	δρίγανον
foreign	grc	πάνακες
entry	Cunilago	0	
orth	Cunilago	lat
foreign	grc	κbνυζα
entry	Cupressus	0	
orth	Cupressus	lat
foreign	grc	κυπάρίσος
foreign	grc	σφαιρὶπς
entry	Cura	0	
orth	Cura	lat
foreign	grc	φρονὴς
entry	Curculio	0	
orth	Curculio	lat
foreign	grc	ἀρτρεῶν
foreign	grc	κιων
entry	Curmi	0	
orth	Curmi	lat
foreign	grc	κουθμι
entry	Curium	0	
orth	Curium	lat
foreign	grc	κλεβρωμα
entry	Curuamen	0	
orth	Curuamen	lat
foreign	grc	ἀβωμα
entry	Cuscuta	0	
orth	Cuscuta	lat
foreign	grc	κοσσύτὰς
entry	Cuticula	0	
orth	Cuticula	lat
foreign	grc	ἐππιδερμις
entry	Cutis	0	
orth	Cutis	lat
foreign	grc	δέρμα
foreign	grc	χρώς
foreign	grc	φορίνη
entry	Cutis a sole vsta	0	
orth	Cutis a sole vsta	lat
foreign	grc	ἐρηλὶς
entry	Cyathus	0	
orth	Cyathus	lat
foreign	grc	κυαθος
entry	Cyperus	0	
orth	Cyperus	lat
foreign	grc	κυπεῖρος
foreign	grc	ἐλειόῤριζον
entry	Cyperus babylonicus	0	
orth	Cyperus babylonicus	lat
foreign	grc	γαλάνια
entry	Cypria auicula	0	
orth	Cypria auicula	lat
foreign	grc	κῆφi
entry	Cytisus	0	
orth	Cytisus	lat
foreign	grc	κύτισος
entry	Datae	0	
orth	Datae	lat
foreign	grc	δάκτυλοι
entry	Daucus syluestris	0	
orth	Daucus syluestris	lat
foreign	grc	καυκαλις
entry	Declinatio	0	
orth	Declinatio	lat
foreign	grc	πρακμὴ
entry	Decolores	0	
orth	Decolores	lat
foreign	grc	λεῖφαιμοι
entry	Decrescens pulsus	0	
orth	Decrescens pulsus	lat
foreign	grc	μύνουρος σουμὸς
entry	Decretorius dies	0	
orth	Decretorius dies	lat
foreign	grc	κρὶσιμες ἡμαρα
entry	Decurtatus pulsus	0	
orth	Decurtatus pulsus	lat
foreign	grc	μνονρος σφυγμὸς
entry	Defectus animi	0	
orth	Defectus animi	lat
foreign	grc	λειποθυμια
entry	Defluxio	0	
orth	Defluxio	lat
foreign	grc	κἀτάρρος
entry	Defrutum	0	
orth	Defrutum	lat
foreign	grc	ἐημα
foreign	grc	σιραὶον
entry	Deglutitio	0	
orth	Deglutitio	lat
foreign	grc	κατάποσις
entry	Delacrymatiua	0	
orth	Delacrymatiua	lat
foreign	grc	δποδακρυτικά
entry	Delectatio	0	
orth	Delectatio	lat
foreign	grc	ἡδονὴ
entry	Deleterium	0	
orth	Deleterium	lat
foreign	grc	δηλησήριον
entry	Delirare	0	
orth	Delirare	lat
